provider,p_error,date,s_error,p_predicted,catalogued,p_detected,event_id,long,s_detected,s_confidence,plot_path,unique_id,depth,network,s_predicted,lat,p_confidence,time,mag_type,epi_distance,detected,code,mag
Detection,,2024-08-26,,,False,2024-08-26T16:41:51.100000,,,,,,2024-08-26_621,,AM,,,0.17553818225860596,2024-08-26T16:41:51.100000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:41:52.100000,,,,,,2024-08-26_622,,AM,,,0.17629314959049225,2024-08-26T16:41:52.100000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:47:33.550000,,,,,,2024-08-26_623,,AM,,,0.15154623985290527,2024-08-26T16:47:33.550000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:48:48.600000,,,,,,2024-08-26_624,,AM,,,0.10540556162595749,2024-08-26T16:48:48.600000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:48:50.570000,,,,,,2024-08-26_625,,AM,,,0.14533933997154236,2024-08-26T16:48:50.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T16:54:20,,,,,,2024-08-26_626,,AM,,,0.5461881160736084,2024-08-26T16:54:20,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:00:48.830000,,,,,,2024-08-26_627,,AM,,,0.1897401511669159,2024-08-26T17:00:48.830000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:05:27.570000,,,,,,2024-08-26_628,,AM,,,0.10167791694402695,2024-08-26T17:05:27.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:05:44.910000,,,,,,2024-08-26_629,,AM,,,0.5995305180549622,2024-08-26T17:05:44.910000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:10:37.980000,,,,,,2024-08-26_630,,AM,,,0.18517126142978668,2024-08-26T17:10:37.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:13:50.050000,,,,,,2024-08-26_631,,AM,,,0.19599252939224243,2024-08-26T17:13:50.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:13:51.080000,,,,,,2024-08-26_632,,AM,,,0.13994073867797852,2024-08-26T17:13:51.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:13:52.060000,,,,,,2024-08-26_633,,AM,,,0.18307940661907196,2024-08-26T17:13:52.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:16:27.620000,,,,,,2024-08-26_634,,AM,,,0.4353729784488678,2024-08-26T17:16:27.620000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:19:54.050000,,,,,,2024-08-26_635,,AM,,,0.6459607481956482,2024-08-26T17:19:54.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:22:58.290000,,,,,,2024-08-26_636,,AM,,,0.1530425101518631,2024-08-26T17:22:58.290000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:23:35.950000,,,,,,2024-08-26_637,,AM,,,0.17979684472084045,2024-08-26T17:23:35.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:24:32.930000,,,,,,2024-08-26_638,,AM,,,0.29607275128364563,2024-08-26T17:24:32.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:25:51.200000,,,,,,2024-08-26_639,,AM,,,0.13758650422096252,2024-08-26T17:25:51.200000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:27:25.800000,,,,,,2024-08-26_640,,AM,,,0.13413839042186737,2024-08-26T17:27:25.800000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:29:07.980000,,,,,,2024-08-26_641,,AM,,,0.22314412891864777,2024-08-26T17:29:07.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:30:40.460000,,,,,,2024-08-26_642,,AM,,,0.13618402183055878,2024-08-26T17:30:40.460000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:33:13.490000,,,,,,2024-08-26_643,,AM,,,0.2890437841415405,2024-08-26T17:33:13.490000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:33:49.210000,,,,,,2024-08-26_644,,AM,,,0.1744377762079239,2024-08-26T17:33:49.210000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:35:24.080000,,,,,,2024-08-26_645,,AM,,,0.611291766166687,2024-08-26T17:35:24.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:35:38.410000,,,,,,2024-08-26_646,,AM,,,0.21293343603610992,2024-08-26T17:35:38.410000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:39:20,,,,,,2024-08-26_647,,AM,,,0.5663550496101379,2024-08-26T17:39:20,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:40:22.060000,,,,,,2024-08-26_648,,AM,,,0.34451037645339966,2024-08-26T17:40:22.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:40:42.050000,,,,,,2024-08-26_649,,AM,,,0.15026883780956268,2024-08-26T17:40:42.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:41:07.010000,,,,,,2024-08-26_650,,AM,,,0.12092673033475876,2024-08-26T17:41:07.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:44:03.140000,,,,,,2024-08-26_651,,AM,,,0.19901300966739655,2024-08-26T17:44:03.140000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:44:05.010000,,,,,,2024-08-26_652,,AM,,,0.10866563767194748,2024-08-26T17:44:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:45:10.960000,,,,,,2024-08-26_653,,AM,,,0.11514762789011002,2024-08-26T17:45:10.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:46:48.090000,,,,,,2024-08-26_654,,AM,,,0.18682986497879028,2024-08-26T17:46:48.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:47:40.660000,,,,,,2024-08-26_655,,AM,,,0.18485873937606812,2024-08-26T17:47:40.660000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:51:36.030000,,,,,,2024-08-26_656,,AM,,,0.2977328300476074,2024-08-26T17:51:36.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:55:27.420000,,,,,,2024-08-26_657,,AM,,,0.21792006492614746,2024-08-26T17:55:27.420000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T17:57:57.200000,,,,,,2024-08-26_658,,AM,,,0.15489956736564636,2024-08-26T17:57:57.200000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:02:26.190000,,,,,,2024-08-26_659,,AM,,,0.14469166100025177,2024-08-26T18:02:26.190000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:06:53.080000,,,,,,2024-08-26_660,,AM,,,0.7515365481376648,2024-08-26T18:06:53.080000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:08:47.570000,,,,,,2024-08-26_661,,AM,,,0.24303562939167023,2024-08-26T18:08:47.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:10:30.160000,,,,,,2024-08-26_662,,AM,,,0.1324741691350937,2024-08-26T18:10:30.160000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:15:21.310000,,,,,,2024-08-26_663,,AM,,,0.17544454336166382,2024-08-26T18:15:21.310000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:17:05.200000,,,,,,2024-08-26_664,,AM,,,0.1688878983259201,2024-08-26T18:17:05.200000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:18:07.060000,,,,,,2024-08-26_665,,AM,,,0.5567873120307922,2024-08-26T18:18:07.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:19:14.350000,,,,,,2024-08-26_666,,AM,,,0.10561883449554443,2024-08-26T18:19:14.350000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:19:21.360000,,,,,,2024-08-26_667,,AM,,,0.1211017370223999,2024-08-26T18:19:21.360000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:21:06,,,,,,2024-08-26_668,,AM,,,0.14188121259212494,2024-08-26T18:21:06,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:22:50.250000,,,,,,2024-08-26_669,,AM,,,0.22810670733451843,2024-08-26T18:22:50.250000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:23:24.120000,,,,,,2024-08-26_670,,AM,,,0.29795408248901367,2024-08-26T18:23:24.120000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:23:48.750000,,,,,,2024-08-26_671,,AM,,,0.46731412410736084,2024-08-26T18:23:48.750000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:24:52.650000,,,,,,2024-08-26_672,,AM,,,0.15271085500717163,2024-08-26T18:24:52.650000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:30:23.110000,,,,,,2024-08-26_673,,AM,,,0.38439199328422546,2024-08-26T18:30:23.110000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:33:02.920000,,,,,,2024-08-26_674,,AM,,,0.12927450239658356,2024-08-26T18:33:02.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:33:05.010000,,,,,,2024-08-26_675,,AM,,,0.10976918041706085,2024-08-26T18:33:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:33:54.030000,,,,,,2024-08-26_676,,AM,,,0.6939716339111328,2024-08-26T18:33:54.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:36:22.860000,,,,,,2024-08-26_677,,AM,,,0.13928045332431793,2024-08-26T18:36:22.860000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:39:36.990000,,,,,,2024-08-26_678,,AM,,,0.14091253280639648,2024-08-26T18:39:36.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:39:38,,,,,,2024-08-26_679,,AM,,,0.4803416132926941,2024-08-26T18:39:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:39:39.010000,,,,,,2024-08-26_680,,AM,,,0.10165385901927948,2024-08-26T18:39:39.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:40:39.900000,,,,,,2024-08-26_681,,AM,,,0.11206444352865219,2024-08-26T18:40:39.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:41:05.990000,,,,,,2024-08-26_682,,AM,,,0.45910778641700745,2024-08-26T18:41:05.990000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:51:55.840000,,,,,,2024-08-26_683,,AM,,,0.23291653394699097,2024-08-26T18:51:55.840000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:55:01.890000,,,,,,2024-08-26_684,,AM,,,0.8071739077568054,2024-08-26T18:55:01.890000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:55:41.820000,,,,,,2024-08-26_685,,AM,,,0.20905445516109467,2024-08-26T18:55:41.820000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T18:59:47.960000,,,,,,2024-08-26_686,,AM,,,0.3123191297054291,2024-08-26T18:59:47.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:02:05.010000,,,,,,2024-08-26_687,,AM,,,0.1311173439025879,2024-08-26T19:02:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:03:18.900000,,,,,,2024-08-26_688,,AM,,,0.13704140484333038,2024-08-26T19:03:18.900000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:05:19.940000,,,,,,2024-08-26_689,,AM,,,0.26520079374313354,2024-08-26T19:05:19.940000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:05:49.090000,,,,,,2024-08-26_690,,AM,,,0.5181599259376526,2024-08-26T19:05:49.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:05:50.050000,,,,,,2024-08-26_691,,AM,,,0.21102356910705566,2024-08-26T19:05:50.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:06:50.040000,,,,,,2024-08-26_692,,AM,,,0.11923911422491074,2024-08-26T19:06:50.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:06:51.060000,,,,,,2024-08-26_693,,AM,,,0.18392668664455414,2024-08-26T19:06:51.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:06:52.060000,,,,,,2024-08-26_694,,AM,,,0.15062843263149261,2024-08-26T19:06:52.060000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:08:11.210000,,,,,,2024-08-26_695,,AM,,,0.15379366278648376,2024-08-26T19:08:11.210000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:11:07.020000,,,,,,2024-08-26_696,,AM,,,0.45980334281921387,2024-08-26T19:11:07.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:12:48.390000,,,,,,2024-08-26_697,,AM,,,0.3529129922389984,2024-08-26T19:12:48.390000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:19:50.190000,,,,,,2024-08-26_698,,AM,,,0.26119062304496765,2024-08-26T19:19:50.190000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:21:19.070000,,,,,,2024-08-26_699,,AM,,,0.2235945165157318,2024-08-26T19:21:19.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:22:22.520000,,,,,,2024-08-26_700,,AM,,,0.10851815342903137,2024-08-26T19:22:22.520000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:25:04,,,,,,2024-08-26_701,,AM,,,0.6279683113098145,2024-08-26T19:25:04,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:28:30.820000,,,,,,2024-08-26_702,,AM,,,0.8258074522018433,2024-08-26T19:28:30.820000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:28:44.640000,,,,,,2024-08-26_703,,AM,,,0.11923408508300781,2024-08-26T19:28:44.640000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:30:33.980000,,,,,,2024-08-26_704,,AM,,,0.2711676359176636,2024-08-26T19:30:33.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:31:19.860000,,,,,,2024-08-26_705,,AM,,,0.17149141430854797,2024-08-26T19:31:19.860000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:34:37.760000,,,,,,2024-08-26_706,,AM,,,0.282947838306427,2024-08-26T19:34:37.760000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:35:35.970000,,,,,,2024-08-26_707,,AM,,,0.10437551140785217,2024-08-26T19:35:35.970000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:37:48.740000,,,,,,2024-08-26_708,,AM,,,0.15521745383739471,2024-08-26T19:37:48.740000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:38:48.570000,,,,,,2024-08-26_709,,AM,,,0.2281857430934906,2024-08-26T19:38:48.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:38:49.560000,,,,,,2024-08-26_710,,AM,,,0.15422387421131134,2024-08-26T19:38:49.560000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:38:50.580000,,,,,,2024-08-26_711,,AM,,,0.24554023146629333,2024-08-26T19:38:50.580000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:40:37.030000,,,,,,2024-08-26_712,,AM,,,0.8277224898338318,2024-08-26T19:40:37.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:42:50.570000,,,,,,2024-08-26_713,,AM,,,0.16503959894180298,2024-08-26T19:42:50.570000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:46:17.170000,,,,,,2024-08-26_714,,AM,,,0.3052053153514862,2024-08-26T19:46:17.170000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:47:48.220000,,,,,,2024-08-26_715,,AM,,,0.2506493628025055,2024-08-26T19:47:48.220000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:48:13,,,,,,2024-08-26_716,,AM,,,0.13923731446266174,2024-08-26T19:48:13,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:48:34.100000,,,,,,2024-08-26_717,,AM,,,0.4258984327316284,2024-08-26T19:48:34.100000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:51:33.770000,,,,,,2024-08-26_718,,AM,,,0.11079906672239304,2024-08-26T19:51:33.770000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:52:20.090000,,,,,,2024-08-26_719,,AM,,,0.7820352911949158,2024-08-26T19:52:20.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:54:11.960000,,,,,,2024-08-26_720,,AM,,,0.1412217915058136,2024-08-26T19:54:11.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:55:33.960000,,,,,,2024-08-26_721,,AM,,,0.42283087968826294,2024-08-26T19:55:33.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:55:34.910000,,,,,,2024-08-26_722,,AM,,,0.11667744815349579,2024-08-26T19:55:34.910000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:57:38.130000,,,,,,2024-08-26_723,,AM,,,0.33305075764656067,2024-08-26T19:57:38.130000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T19:58:13.400000,,,,,,2024-08-26_724,,AM,,,0.13503646850585938,2024-08-26T19:58:13.400000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:00:04.980000,,,,,,2024-08-26_725,,AM,,,0.2725961208343506,2024-08-26T20:00:04.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:01:38,,,,,,2024-08-26_726,,AM,,,0.520470380783081,2024-08-26T20:01:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:02:05.020000,,,,,,2024-08-26_727,,AM,,,0.11390139162540436,2024-08-26T20:02:05.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:02:05.950000,,,,,,2024-08-26_728,,AM,,,0.14523041248321533,2024-08-26T20:02:05.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:02:08.030000,,,,,,2024-08-26_729,,AM,,,0.11752336472272873,2024-08-26T20:02:08.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:04:50.160000,,,,,,2024-08-26_730,,AM,,,0.1857966035604477,2024-08-26T20:04:50.160000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:08:47.850000,,,,,,2024-08-26_731,,AM,,,0.21726207435131073,2024-08-26T20:08:47.850000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:09:22.790000,,,,,,2024-08-26_732,,AM,,,0.3213791847229004,2024-08-26T20:09:22.790000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:10:34.960000,,,,,,2024-08-26_733,,AM,,,0.4356413185596466,2024-08-26T20:10:34.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:11:22.960000,,,,,,2024-08-26_734,,AM,,,0.1491849273443222,2024-08-26T20:11:22.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:11:51.170000,,,,,,2024-08-26_735,,AM,,,0.26854199171066284,2024-08-26T20:11:51.170000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:12:21.280000,,,,,,2024-08-26_736,,AM,,,0.1201193630695343,2024-08-26T20:12:21.280000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:16:18.600000,,,,,,2024-08-26_737,,AM,,,0.4357064664363861,2024-08-26T20:16:18.600000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:17:23.480000,,,,,,2024-08-26_738,,AM,,,0.2886633276939392,2024-08-26T20:17:23.480000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:18:03.930000,,,,,,2024-08-26_739,,AM,,,0.14573751389980316,2024-08-26T20:18:03.930000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:18:04.920000,,,,,,2024-08-26_740,,AM,,,0.11594557017087936,2024-08-26T20:18:04.920000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:19:14.440000,,,,,,2024-08-26_741,,AM,,,0.6921061873435974,2024-08-26T20:19:14.440000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:19:35,,,,,,2024-08-26_742,,AM,,,0.24306540191173553,2024-08-26T20:19:35,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:20:08.020000,,,,,,2024-08-26_743,,AM,,,0.6455236077308655,2024-08-26T20:20:08.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:20:52.130000,,,,,,2024-08-26_744,,AM,,,0.20086221396923065,2024-08-26T20:20:52.130000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:21:39.580000,,,,,,2024-08-26_745,,AM,,,0.14935852587223053,2024-08-26T20:21:39.580000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:21:40.610000,,,,,,2024-08-26_746,,AM,,,0.5089870691299438,2024-08-26T20:21:40.610000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:25:35.960000,,,,,,2024-08-26_747,,AM,,,0.28022831678390503,2024-08-26T20:25:35.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:27:06.980000,,,,,,2024-08-26_748,,AM,,,0.21778254210948944,2024-08-26T20:27:06.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:29:47.210000,,,,,,2024-08-26_749,,AM,,,0.8519982099533081,2024-08-26T20:29:47.210000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:30:38.030000,,,,,,2024-08-26_750,,AM,,,0.39178526401519775,2024-08-26T20:30:38.030000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:31:22.050000,,,,,,2024-08-26_751,,AM,,,0.13890866935253143,2024-08-26T20:31:22.050000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:31:31.880000,,,,,,2024-08-26_752,,AM,,,0.1366409957408905,2024-08-26T20:31:31.880000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:32:05.010000,,,,,,2024-08-26_753,,AM,,,0.2898639440536499,2024-08-26T20:32:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:32:05.950000,,,,,,2024-08-26_754,,AM,,,0.16234281659126282,2024-08-26T20:32:05.950000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:34:08.020000,,,,,,2024-08-26_755,,AM,,,0.7540335059165955,2024-08-26T20:34:08.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:34:35.400000,,,,,,2024-08-26_756,,AM,,,0.10052374750375748,2024-08-26T20:34:35.400000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:36:41.830000,,,,,,2024-08-26_757,,AM,,,0.3911091983318329,2024-08-26T20:36:41.830000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:37:04.760000,,,,,,2024-08-26_758,,AM,,,0.21866397559642792,2024-08-26T20:37:04.760000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:37:05.010000,,,,,,2024-08-26_759,,AM,,,0.20950406789779663,2024-08-26T20:37:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:38:11.200000,,,,,,2024-08-26_760,,AM,,,0.12992288172245026,2024-08-26T20:38:11.200000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:39:07.340000,,,,,,2024-08-26_761,,AM,,,0.42932021617889404,2024-08-26T20:39:07.340000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:40:05.980000,,,,,,2024-08-26_762,,AM,,,0.6380836963653564,2024-08-26T20:40:05.980000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:41:05.010000,,,,,,2024-08-26_763,,AM,,,0.20946656167507172,2024-08-26T20:41:05.010000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:44:17.020000,,,,,,2024-08-26_764,,AM,,,0.17722560465335846,2024-08-26T20:44:17.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:49:14.070000,,,,,,2024-08-26_765,,AM,,,0.2576184868812561,2024-08-26T20:49:14.070000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:50:21.090000,,,,,,2024-08-26_766,,AM,,,0.3129245340824127,2024-08-26T20:50:21.090000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:53:11.610000,,,,,,2024-08-26_767,,AM,,,0.5306642651557922,2024-08-26T20:53:11.610000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:53:36.020000,,,,,,2024-08-26_768,,AM,,,0.32217100262641907,2024-08-26T20:53:36.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:54:19.610000,,,,,,2024-08-26_769,,AM,,,0.3012728691101074,2024-08-26T20:54:19.610000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:55:08.040000,,,,,,2024-08-26_770,,AM,,,0.4430925250053406,2024-08-26T20:55:08.040000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:55:37,,,,,,2024-08-26_771,,AM,,,0.38858476281166077,2024-08-26T20:55:37,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:55:38,,,,,,2024-08-26_772,,AM,,,0.1706545203924179,2024-08-26T20:55:38,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:56:38.020000,,,,,,2024-08-26_773,,AM,,,0.20051519572734833,2024-08-26T20:56:38.020000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:58:09.960000,,,,,,2024-08-26_774,,AM,,,0.6436405777931213,2024-08-26T20:58:09.960000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T20:59:49.780000,,,,,,2024-08-26_775,,AM,,,0.1337234079837799,2024-08-26T20:59:49.780000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:00:03.410000,,,,,,2024-08-26_776,,AM,,,0.5890119671821594,2024-08-26T21:00:03.410000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:00:48.710000,,,,,,2024-08-26_777,,AM,,,0.17550592124462128,2024-08-26T21:00:48.710000,,,True,R1F0E,
Detection,,2024-08-26,,,False,2024-08-26T21:09:42.600000,,,,,,2024-08-26_778,,AM,,,0.12495268881320953,2024-08-26T21:09:42.600000,,,True,R1F0E,
