provider,event_id,s_predicted,lat,p_predicted,p_detected,plot_path,s_detected,code,s_confidence,mag,epi_distance,unique_id,time,s_error,date,network,p_error,long,depth,detected,mag_type,p_confidence,catalogued
Detection,,,,,2024-06-20T06:29:52.170000,,,R50D6,,,,2024-06-20_276,2024-06-20T06:29:52.170000,,2024-06-20,AM,,,,True,,0.15472735464572906,False
Detection,,,,,2024-06-20T06:31:09.100000,,,R50D6,,,,2024-06-20_277,2024-06-20T06:31:09.100000,,2024-06-20,AM,,,,True,,0.13578474521636963,False
Detection,,,,,2024-06-20T06:31:49.030000,,,R50D6,,,,2024-06-20_278,2024-06-20T06:31:49.030000,,2024-06-20,AM,,,,True,,0.1862405240535736,False
Detection,,,,,2024-06-20T06:38:19.090000,,,R50D6,,,,2024-06-20_279,2024-06-20T06:38:19.090000,,2024-06-20,AM,,,,True,,0.17527298629283905,False
Detection,,,,,2024-06-20T06:38:22.020000,,,R50D6,,,,2024-06-20_280,2024-06-20T06:38:22.020000,,2024-06-20,AM,,,,True,,0.15150655806064606,False
Detection,,,,,2024-06-20T06:38:23.060000,,,R50D6,,,,2024-06-20_281,2024-06-20T06:38:23.060000,,2024-06-20,AM,,,,True,,0.1183423325419426,False
Detection,,,,,2024-06-20T06:39:07.010000,,,R50D6,,,,2024-06-20_282,2024-06-20T06:39:07.010000,,2024-06-20,AM,,,,True,,0.7538951635360718,False
Detection,,,,,2024-06-20T06:45:06,,,R50D6,,,,2024-06-20_283,2024-06-20T06:45:06,,2024-06-20,AM,,,,True,,0.5559688210487366,False
Detection,,,,,2024-06-20T06:48:22.040000,,,R50D6,,,,2024-06-20_284,2024-06-20T06:48:22.040000,,2024-06-20,AM,,,,True,,0.3788256049156189,False
Detection,,,,,2024-06-20T06:48:53.070000,,,R50D6,,,,2024-06-20_285,2024-06-20T06:48:53.070000,,2024-06-20,AM,,,,True,,0.42533689737319946,False
Detection,,,,,2024-06-20T06:52:37.010000,,,R50D6,,,,2024-06-20_286,2024-06-20T06:52:37.010000,,2024-06-20,AM,,,,True,,0.8387461304664612,False
Detection,,,,,2024-06-20T06:57:12.600000,,,R50D6,,,,2024-06-20_287,2024-06-20T06:57:12.600000,,2024-06-20,AM,,,,True,,0.183695450425148,False
Detection,,,,,2024-06-20T06:58:37.960000,,,R50D6,,,,2024-06-20_288,2024-06-20T06:58:37.960000,,2024-06-20,AM,,,,True,,0.23890668153762817,False
Detection,,,,,2024-06-20T07:00:52.050000,,,R50D6,,,,2024-06-20_289,2024-06-20T07:00:52.050000,,2024-06-20,AM,,,,True,,0.11049847304821014,False
Detection,,,,,2024-06-20T07:01:17.790000,,,R50D6,,,,2024-06-20_290,2024-06-20T07:01:17.790000,,2024-06-20,AM,,,,True,,0.1139790490269661,False
Detection,,,,,2024-06-20T07:04:09.140000,,,R50D6,,,,2024-06-20_291,2024-06-20T07:04:09.140000,,2024-06-20,AM,,,,True,,0.8521928191184998,False
Detection,,,,,2024-06-20T07:04:36,,,R50D6,,,,2024-06-20_292,2024-06-20T07:04:36,,2024-06-20,AM,,,,True,,0.7909724712371826,False
Detection,,,,,2024-06-20T07:06:05.010000,,,R50D6,,,,2024-06-20_293,2024-06-20T07:06:05.010000,,2024-06-20,AM,,,,True,,0.8484625816345215,False
Detection,,,,,2024-06-20T07:07:25.360000,,,R50D6,,,,2024-06-20_294,2024-06-20T07:07:25.360000,,2024-06-20,AM,,,,True,,0.4413744807243347,False
Detection,,,,,2024-06-20T07:08:07.040000,,,R50D6,,,,2024-06-20_295,2024-06-20T07:08:07.040000,,2024-06-20,AM,,,,True,,0.7184139490127563,False
Detection,,,,,2024-06-20T07:08:35.700000,,,R50D6,,,,2024-06-20_296,2024-06-20T07:08:35.700000,,2024-06-20,AM,,,,True,,0.30086174607276917,False
Detection,,,,,2024-06-20T07:09:18.160000,,,R50D6,,,,2024-06-20_297,2024-06-20T07:09:18.160000,,2024-06-20,AM,,,,True,,0.2122357338666916,False
Detection,,,,,2024-06-20T07:09:41.590000,,,R50D6,,,,2024-06-20_298,2024-06-20T07:09:41.590000,,2024-06-20,AM,,,,True,,0.26204779744148254,False
Detection,,,,,2024-06-20T07:11:43.130000,,,R50D6,,,,2024-06-20_299,2024-06-20T07:11:43.130000,,2024-06-20,AM,,,,True,,0.2610386610031128,False
Detection,,,,,2024-06-20T07:12:24.770000,,,R50D6,,,,2024-06-20_300,2024-06-20T07:12:24.770000,,2024-06-20,AM,,,,True,,0.11575674265623093,False
Detection,,,,,2024-06-20T07:14:26.820000,,,R50D6,,,,2024-06-20_301,2024-06-20T07:14:26.820000,,2024-06-20,AM,,,,True,,0.2568546235561371,False
Detection,,,,,2024-06-20T07:15:04.930000,,,R50D6,,,,2024-06-20_302,2024-06-20T07:15:04.930000,,2024-06-20,AM,,,,True,,0.3908194601535797,False
Detection,,,,,2024-06-20T07:15:06,,,R50D6,,,,2024-06-20_303,2024-06-20T07:15:06,,2024-06-20,AM,,,,True,,0.3998033404350281,False
Detection,,,,,2024-06-20T07:16:11.650000,,,R50D6,,,,2024-06-20_304,2024-06-20T07:16:11.650000,,2024-06-20,AM,,,,True,,0.13941720128059387,False
Detection,,,,,2024-06-20T07:16:54.080000,,,R50D6,,,,2024-06-20_305,2024-06-20T07:16:54.080000,,2024-06-20,AM,,,,True,,0.45375436544418335,False
Detection,,,,,2024-06-20T07:16:54.980000,,,R50D6,,,,2024-06-20_306,2024-06-20T07:16:54.980000,,2024-06-20,AM,,,,True,,0.39573216438293457,False
Detection,,,,,2024-06-20T07:21:07.070000,,,R50D6,,,,2024-06-20_307,2024-06-20T07:21:07.070000,,2024-06-20,AM,,,,True,,0.28085440397262573,False
Detection,,,,,2024-06-20T07:24:56.740000,,,R50D6,,,,2024-06-20_308,2024-06-20T07:24:56.740000,,2024-06-20,AM,,,,True,,0.1491469442844391,False
Detection,,,,,2024-06-20T07:25:38.050000,,,R50D6,,,,2024-06-20_309,2024-06-20T07:25:38.050000,,2024-06-20,AM,,,,True,,0.42486345767974854,False
Detection,,,,,2024-06-20T07:26:08.980000,,,R50D6,,,,2024-06-20_310,2024-06-20T07:26:08.980000,,2024-06-20,AM,,,,True,,0.7603000998497009,False
Detection,,,,,2024-06-20T07:36:05,,,R50D6,,,,2024-06-20_311,2024-06-20T07:36:05,,2024-06-20,AM,,,,True,,0.18005836009979248,False
Detection,,,,,2024-06-20T07:43:05.940000,,,R50D6,,,,2024-06-20_312,2024-06-20T07:43:05.940000,,2024-06-20,AM,,,,True,,0.444418340921402,False
Detection,,,,,2024-06-20T07:48:18.130000,,,R50D6,,,,2024-06-20_313,2024-06-20T07:48:18.130000,,2024-06-20,AM,,,,True,,0.41465550661087036,False
Detection,,,,,2024-06-20T07:49:39.840000,,,R50D6,,,,2024-06-20_314,2024-06-20T07:49:39.840000,,2024-06-20,AM,,,,True,,0.870016872882843,False
Detection,,,,,2024-06-20T07:52:35.980000,,,R50D6,,,,2024-06-20_315,2024-06-20T07:52:35.980000,,2024-06-20,AM,,,,True,,0.258574515581131,False
Detection,,,,,2024-06-20T07:54:42.810000,,,R50D6,,,,2024-06-20_316,2024-06-20T07:54:42.810000,,2024-06-20,AM,,,,True,,0.3910503089427948,False
Detection,,,,,2024-06-20T07:59:09.790000,,,R50D6,,,,2024-06-20_317,2024-06-20T07:59:09.790000,,2024-06-20,AM,,,,True,,0.4773494005203247,False
Detection,,,,,2024-06-20T07:59:54.130000,,,R50D6,,,,2024-06-20_318,2024-06-20T07:59:54.130000,,2024-06-20,AM,,,,True,,0.14301446080207825,False
Detection,,,,,2024-06-20T08:00:04.230000,,,R50D6,,,,2024-06-20_319,2024-06-20T08:00:04.230000,,2024-06-20,AM,,,,True,,0.2435176968574524,False
Detection,,,,,2024-06-20T08:02:56.980000,,,R50D6,,,,2024-06-20_320,2024-06-20T08:02:56.980000,,2024-06-20,AM,,,,True,,0.14409491419792175,False
Detection,,,,,2024-06-20T08:02:57.900000,,,R50D6,,,,2024-06-20_321,2024-06-20T08:02:57.900000,,2024-06-20,AM,,,,True,,0.20880626142024994,False
Detection,,,,,2024-06-20T08:03:43.150000,,,R50D6,,,,2024-06-20_322,2024-06-20T08:03:43.150000,,2024-06-20,AM,,,,True,,0.15768040716648102,False
Detection,,,,,2024-06-20T08:04:37.490000,,,R50D6,,,,2024-06-20_323,2024-06-20T08:04:37.490000,,2024-06-20,AM,,,,True,,0.1382187306880951,False
Detection,,,,,2024-06-20T08:07:22.110000,,,R50D6,,,,2024-06-20_324,2024-06-20T08:07:22.110000,,2024-06-20,AM,,,,True,,0.4050878584384918,False
Detection,,,,,2024-06-20T08:13:06.700000,,,R50D6,,,,2024-06-20_325,2024-06-20T08:13:06.700000,,2024-06-20,AM,,,,True,,0.5384727120399475,False
Detection,,,,,2024-06-20T08:13:37.030000,,,R50D6,,,,2024-06-20_326,2024-06-20T08:13:37.030000,,2024-06-20,AM,,,,True,,0.1472933292388916,False
Detection,,,,,2024-06-20T08:15:53.550000,,,R50D6,,,,2024-06-20_327,2024-06-20T08:15:53.550000,,2024-06-20,AM,,,,True,,0.21596020460128784,False
Detection,,,,,2024-06-20T08:22:52.090000,,,R50D6,,,,2024-06-20_328,2024-06-20T08:22:52.090000,,2024-06-20,AM,,,,True,,0.12952525913715363,False
Detection,,,,,2024-06-20T08:22:53.010000,,,R50D6,,,,2024-06-20_329,2024-06-20T08:22:53.010000,,2024-06-20,AM,,,,True,,0.22358307242393494,False
Detection,,,,,2024-06-20T08:23:37.970000,,,R50D6,,,,2024-06-20_330,2024-06-20T08:23:37.970000,,2024-06-20,AM,,,,True,,0.1337292343378067,False
Detection,,,,,2024-06-20T08:24:24.070000,,,R50D6,,,,2024-06-20_331,2024-06-20T08:24:24.070000,,2024-06-20,AM,,,,True,,0.7690221071243286,False
Detection,,,,,2024-06-20T08:26:22.350000,,,R50D6,,,,2024-06-20_332,2024-06-20T08:26:22.350000,,2024-06-20,AM,,,,True,,0.4142805337905884,False
Detection,,,,,2024-06-20T08:27:36.970000,,,R50D6,,,,2024-06-20_333,2024-06-20T08:27:36.970000,,2024-06-20,AM,,,,True,,0.16594506800174713,False
Detection,,,,,2024-06-20T08:27:37.990000,,,R50D6,,,,2024-06-20_334,2024-06-20T08:27:37.990000,,2024-06-20,AM,,,,True,,0.6283925771713257,False
Detection,,,,,2024-06-20T08:34:01.450000,,,R50D6,,,,2024-06-20_335,2024-06-20T08:34:01.450000,,2024-06-20,AM,,,,True,,0.36825668811798096,False
Detection,,,,,2024-06-20T08:34:07.760000,,,R50D6,,,,2024-06-20_336,2024-06-20T08:34:07.760000,,2024-06-20,AM,,,,True,,0.2550140917301178,False
Detection,,,,,2024-06-20T08:35:19.140000,,,R50D6,,,,2024-06-20_337,2024-06-20T08:35:19.140000,,2024-06-20,AM,,,,True,,0.41674819588661194,False
Detection,,,,,2024-06-20T08:37:55.990000,,,R50D6,,,,2024-06-20_338,2024-06-20T08:37:55.990000,,2024-06-20,AM,,,,True,,0.5271930694580078,False
Detection,,,,,2024-06-20T08:38:58.080000,,,R50D6,,,,2024-06-20_339,2024-06-20T08:38:58.080000,,2024-06-20,AM,,,,True,,0.145247682929039,False
Detection,,,,,2024-06-20T08:43:36.150000,,,R50D6,,,,2024-06-20_340,2024-06-20T08:43:36.150000,,2024-06-20,AM,,,,True,,0.12237799167633057,False
Detection,,,,,2024-06-20T08:43:37.990000,,,R50D6,,,,2024-06-20_341,2024-06-20T08:43:37.990000,,2024-06-20,AM,,,,True,,0.1991749107837677,False
Detection,,,,,2024-06-20T08:44:22.030000,,,R50D6,,,,2024-06-20_342,2024-06-20T08:44:22.030000,,2024-06-20,AM,,,,True,,0.19697406888008118,False
Detection,,,,,2024-06-20T08:45:51.540000,,,R50D6,,,,2024-06-20_343,2024-06-20T08:45:51.540000,,2024-06-20,AM,,,,True,,0.40173211693763733,False
Detection,,,,,2024-06-20T08:49:09.050000,,,R50D6,,,,2024-06-20_344,2024-06-20T08:49:09.050000,,2024-06-20,AM,,,,True,,0.4953339397907257,False
Detection,,,,,2024-06-20T08:49:37,,,R50D6,,,,2024-06-20_345,2024-06-20T08:49:37,,2024-06-20,AM,,,,True,,0.6200205087661743,False
Detection,,,,,2024-06-20T08:50:28.040000,,,R50D6,,,,2024-06-20_346,2024-06-20T08:50:28.040000,,2024-06-20,AM,,,,True,,0.14036627113819122,False
Detection,,,,,2024-06-20T08:58:13.430000,,,R50D6,,,,2024-06-20_347,2024-06-20T08:58:13.430000,,2024-06-20,AM,,,,True,,0.3257579207420349,False
Detection,,,,,2024-06-20T09:10:38.590000,,,R50D6,,,,2024-06-20_348,2024-06-20T09:10:38.590000,,2024-06-20,AM,,,,True,,0.2276286631822586,False
Detection,,,,,2024-06-20T09:13:28.990000,,,R50D6,,,,2024-06-20_349,2024-06-20T09:13:28.990000,,2024-06-20,AM,,,,True,,0.5827078223228455,False
Detection,,,,,2024-06-20T09:14:11.320000,,,R50D6,,,,2024-06-20_350,2024-06-20T09:14:11.320000,,2024-06-20,AM,,,,True,,0.5280474424362183,False
Detection,,,,,,,,R50D6,,,,2024-06-20_351,2024-06-20T09:14:12.310000,,2024-06-20,AM,,,,True,,,False
Detection,,,,,2024-06-20T09:20:38.710000,,,R50D6,,,,2024-06-20_352,2024-06-20T09:20:38.710000,,2024-06-20,AM,,,,True,,0.4945318400859833,False
Detection,,,,,2024-06-20T09:21:39.620000,,,R50D6,,,,2024-06-20_353,2024-06-20T09:21:39.620000,,2024-06-20,AM,,,,True,,0.5936763882637024,False
Detection,,,,,2024-06-20T09:23:03.430000,,,R50D6,,,,2024-06-20_354,2024-06-20T09:23:03.430000,,2024-06-20,AM,,,,True,,0.14821597933769226,False
Detection,,,,,2024-06-20T09:24:25.410000,,,R50D6,,,,2024-06-20_355,2024-06-20T09:24:25.410000,,2024-06-20,AM,,,,True,,0.5749494433403015,False
Detection,,,,,2024-06-20T09:27:19.250000,,,R50D6,,,,2024-06-20_356,2024-06-20T09:27:19.250000,,2024-06-20,AM,,,,True,,0.16626067459583282,False
Detection,,,,,2024-06-20T09:27:20.140000,,,R50D6,,,,2024-06-20_357,2024-06-20T09:27:20.140000,,2024-06-20,AM,,,,True,,0.144378200173378,False
Detection,,,,,2024-06-20T09:27:53.370000,,,R50D6,,,,2024-06-20_358,2024-06-20T09:27:53.370000,,2024-06-20,AM,,,,True,,0.1495216190814972,False
Detection,,,,,2024-06-20T09:28:38.430000,,,R50D6,,,,2024-06-20_359,2024-06-20T09:28:38.430000,,2024-06-20,AM,,,,True,,0.43213775753974915,False
Detection,,,,,2024-06-20T09:30:43.290000,,,R50D6,,,,2024-06-20_360,2024-06-20T09:30:43.290000,,2024-06-20,AM,,,,True,,0.16782540082931519,False
Detection,,,,,2024-06-20T09:34:04.370000,,,R50D6,,,,2024-06-20_361,2024-06-20T09:34:04.370000,,2024-06-20,AM,,,,True,,0.21197737753391266,False
Detection,,,,,2024-06-20T09:35:43.960000,,,R50D6,,,,2024-06-20_362,2024-06-20T09:35:43.960000,,2024-06-20,AM,,,,True,,0.8394089341163635,False
Detection,,,,,2024-06-20T09:39:09.980000,,,R50D6,,,,2024-06-20_363,2024-06-20T09:39:09.980000,,2024-06-20,AM,,,,True,,0.10614777356386185,False
Detection,,,,,2024-06-20T09:39:43.020000,,,R50D6,,,,2024-06-20_364,2024-06-20T09:39:43.020000,,2024-06-20,AM,,,,True,,0.21874088048934937,False
Detection,,,,,2024-06-20T09:41:56.070000,,,R50D6,,,,2024-06-20_365,2024-06-20T09:41:56.070000,,2024-06-20,AM,,,,True,,0.7662468552589417,False
Detection,,,,,2024-06-20T09:42:21.290000,,,R50D6,,,,2024-06-20_366,2024-06-20T09:42:21.290000,,2024-06-20,AM,,,,True,,0.16404782235622406,False
Detection,,,,,2024-06-20T09:42:42.950000,,,R50D6,,,,2024-06-20_367,2024-06-20T09:42:42.950000,,2024-06-20,AM,,,,True,,0.17350102961063385,False
Detection,,,,,2024-06-20T09:52:51.820000,,,R50D6,,,,2024-06-20_368,2024-06-20T09:52:51.820000,,2024-06-20,AM,,,,True,,0.43402257561683655,False
Detection,,,,,2024-06-20T10:00:13.470000,,,R50D6,,,,2024-06-20_369,2024-06-20T10:00:13.470000,,2024-06-20,AM,,,,True,,0.27079087495803833,False
Detection,,,,,2024-06-20T10:07:37.910000,,,R50D6,,,,2024-06-20_370,2024-06-20T10:07:37.910000,,2024-06-20,AM,,,,True,,0.17066048085689545,False
Detection,,,,,2024-06-20T10:08:17.450000,,,R50D6,,,,2024-06-20_371,2024-06-20T10:08:17.450000,,2024-06-20,AM,,,,True,,0.18265514075756073,False
Detection,,,,,2024-06-20T10:13:52.560000,,,R50D6,,,,2024-06-20_372,2024-06-20T10:13:52.560000,,2024-06-20,AM,,,,True,,0.40745866298675537,False
Detection,,,,,2024-06-20T10:16:09.740000,,,R50D6,,,,2024-06-20_373,2024-06-20T10:16:09.740000,,2024-06-20,AM,,,,True,,0.20579582452774048,False
Detection,,,,,2024-06-20T10:17:33.940000,,,R50D6,,,,2024-06-20_374,2024-06-20T10:17:33.940000,,2024-06-20,AM,,,,True,,0.3118787705898285,False
Detection,,,,,2024-06-20T10:18:05.990000,,,R50D6,,,,2024-06-20_375,2024-06-20T10:18:05.990000,,2024-06-20,AM,,,,True,,0.5552224516868591,False
Detection,,,,,2024-06-20T10:18:36.960000,,,R50D6,,,,2024-06-20_376,2024-06-20T10:18:36.960000,,2024-06-20,AM,,,,True,,0.1323590725660324,False
Detection,,,,,2024-06-20T10:18:37.990000,,,R50D6,,,,2024-06-20_377,2024-06-20T10:18:37.990000,,2024-06-20,AM,,,,True,,0.6283928155899048,False
Detection,,,,,2024-06-20T10:24:30.830000,,,R50D6,,,,2024-06-20_378,2024-06-20T10:24:30.830000,,2024-06-20,AM,,,,True,,0.5993460416793823,False
Detection,,,,,2024-06-20T10:24:58.330000,,,R50D6,,,,2024-06-20_379,2024-06-20T10:24:58.330000,,2024-06-20,AM,,,,True,,0.1533520668745041,False
Detection,,,,,2024-06-20T10:38:36.010000,,,R50D6,,,,2024-06-20_380,2024-06-20T10:38:36.010000,,2024-06-20,AM,,,,True,,0.7648655772209167,False
Detection,,,,,2024-06-20T10:42:30.420000,,,R50D6,,,,2024-06-20_381,2024-06-20T10:42:30.420000,,2024-06-20,AM,,,,True,,0.1452748030424118,False
Detection,,,,,2024-06-20T10:44:31.880000,,,R50D6,,,,2024-06-20_382,2024-06-20T10:44:31.880000,,2024-06-20,AM,,,,True,,0.30660003423690796,False
Detection,,,,,2024-06-20T10:48:36.010000,,,R50D6,,,,2024-06-20_383,2024-06-20T10:48:36.010000,,2024-06-20,AM,,,,True,,0.7488133311271667,False
Detection,,,,,2024-06-20T10:48:54.640000,,,R50D6,,,,2024-06-20_384,2024-06-20T10:48:54.640000,,2024-06-20,AM,,,,True,,0.1220070868730545,False
Detection,,,,,2024-06-20T10:53:08.010000,,,R50D6,,,,2024-06-20_385,2024-06-20T10:53:08.010000,,2024-06-20,AM,,,,True,,0.6765084862709045,False
Detection,,,,,2024-06-20T11:00:50.820000,,,R50D6,,,,2024-06-20_386,2024-06-20T11:00:50.820000,,2024-06-20,AM,,,,True,,0.1337050050497055,False
Detection,,,,,2024-06-20T11:04:14.120000,,,R50D6,,,,2024-06-20_387,2024-06-20T11:04:14.120000,,2024-06-20,AM,,,,True,,0.6103633642196655,False
Detection,,,,,2024-06-20T11:08:57.260000,,,R50D6,,,,2024-06-20_388,2024-06-20T11:08:57.260000,,2024-06-20,AM,,,,True,,0.40454477071762085,False
Detection,,,,,2024-06-20T11:15:52.040000,,,R50D6,,,,2024-06-20_389,2024-06-20T11:15:52.040000,,2024-06-20,AM,,,,True,,0.28633883595466614,False
Detection,,,,,2024-06-20T11:20:05,,,R50D6,,,,2024-06-20_390,2024-06-20T11:20:05,,2024-06-20,AM,,,,True,,0.3191627264022827,False
Detection,,,,,2024-06-20T11:21:21.070000,,,R50D6,,,,2024-06-20_391,2024-06-20T11:21:21.070000,,2024-06-20,AM,,,,True,,0.1334896683692932,False
Detection,,,,,2024-06-20T11:21:22.060000,,,R50D6,,,,2024-06-20_392,2024-06-20T11:21:22.060000,,2024-06-20,AM,,,,True,,0.5474058985710144,False
Detection,,,,,2024-06-20T11:37:36,,,R50D6,,,,2024-06-20_393,2024-06-20T11:37:36,,2024-06-20,AM,,,,True,,0.76323002576828,False
Detection,,,,,2024-06-20T11:38:15.320000,,,R50D6,,,,2024-06-20_394,2024-06-20T11:38:15.320000,,2024-06-20,AM,,,,True,,0.1017989069223404,False
Detection,,,,,2024-06-20T11:44:52.070000,,,R50D6,,,,2024-06-20_395,2024-06-20T11:44:52.070000,,2024-06-20,AM,,,,True,,0.35582980513572693,False
Detection,,,,,2024-06-20T11:44:53.070000,,,R50D6,,,,2024-06-20_396,2024-06-20T11:44:53.070000,,2024-06-20,AM,,,,True,,0.2540927827358246,False
Detection,,,,,2024-06-20T11:45:56.810000,,,R50D6,,,,2024-06-20_397,2024-06-20T11:45:56.810000,,2024-06-20,AM,,,,True,,0.4026109278202057,False
Detection,,,,,2024-06-20T11:47:36.940000,,,R50D6,,,,2024-06-20_398,2024-06-20T11:47:36.940000,,2024-06-20,AM,,,,True,,0.2610609829425812,False
Detection,,,,,2024-06-20T11:51:53.390000,,,R50D6,,,,2024-06-20_399,2024-06-20T11:51:53.390000,,2024-06-20,AM,,,,True,,0.21261806786060333,False
Detection,,,,,2024-06-20T11:52:36.990000,,,R50D6,,,,2024-06-20_400,2024-06-20T11:52:36.990000,,2024-06-20,AM,,,,True,,0.4039953649044037,False
Detection,,,,,2024-06-20T11:52:37.990000,,,R50D6,,,,2024-06-20_401,2024-06-20T11:52:37.990000,,2024-06-20,AM,,,,True,,0.6306651830673218,False
Detection,,,,,2024-06-20T11:59:41.910000,,,R50D6,,,,2024-06-20_402,2024-06-20T11:59:41.910000,,2024-06-20,AM,,,,True,,0.40190359950065613,False
Detection,,,,,2024-06-20T12:00:22.920000,,,R50D6,,,,2024-06-20_403,2024-06-20T12:00:22.920000,,2024-06-20,AM,,,,True,,0.47053834795951843,False
Detection,,,,,2024-06-20T12:06:57.270000,,,R50D6,,,,2024-06-20_404,2024-06-20T12:06:57.270000,,2024-06-20,AM,,,,True,,0.1306900531053543,False
Detection,,,,,2024-06-20T12:09:43.400000,,,R50D6,,,,2024-06-20_405,2024-06-20T12:09:43.400000,,2024-06-20,AM,,,,True,,0.32753464579582214,False
Detection,,,,,2024-06-20T12:10:19.090000,,,R50D6,,,,2024-06-20_406,2024-06-20T12:10:19.090000,,2024-06-20,AM,,,,True,,0.41625720262527466,False
Detection,,,,,2024-06-20T12:11:52.790000,,,R50D6,,,,2024-06-20_407,2024-06-20T12:11:52.790000,,2024-06-20,AM,,,,True,,0.2696914076805115,False
Detection,,,,,2024-06-20T12:14:34.250000,,,R50D6,,,,2024-06-20_408,2024-06-20T12:14:34.250000,,2024-06-20,AM,,,,True,,0.10776559263467789,False
Detection,,,,,2024-06-20T12:14:35,,,R50D6,,,,2024-06-20_409,2024-06-20T12:14:35,,2024-06-20,AM,,,,True,,0.10123113542795181,False
Detection,,,,,2024-06-20T12:31:52.130000,,,R50D6,,,,2024-06-20_410,2024-06-20T12:31:52.130000,,2024-06-20,AM,,,,True,,0.1318758875131607,False
Detection,,,,,2024-06-20T12:42:34.270000,,,R50D6,,,,2024-06-20_411,2024-06-20T12:42:34.270000,,2024-06-20,AM,,,,True,,0.6258338093757629,False
Detection,,,,,2024-06-20T12:48:55.930000,,,R50D6,,,,2024-06-20_412,2024-06-20T12:48:55.930000,,2024-06-20,AM,,,,True,,0.15609680116176605,False
Detection,,,,,2024-06-20T12:59:51.180000,,,R50D6,,,,2024-06-20_413,2024-06-20T12:59:51.180000,,2024-06-20,AM,,,,True,,0.2924851179122925,False
Detection,,,,,2024-06-20T13:04:35.330000,,,R50D6,,,,2024-06-20_414,2024-06-20T13:04:35.330000,,2024-06-20,AM,,,,True,,0.25261425971984863,False
Detection,,,,,2024-06-20T13:04:52.230000,,,R50D6,,,,2024-06-20_415,2024-06-20T13:04:52.230000,,2024-06-20,AM,,,,True,,0.13291093707084656,False
Detection,,,,,2024-06-20T13:05:32.150000,,,R50D6,,,,2024-06-20_416,2024-06-20T13:05:32.150000,,2024-06-20,AM,,,,True,,0.24645362794399261,False
Detection,,,,,2024-06-20T13:09:22.020000,,,R50D6,,,,2024-06-20_417,2024-06-20T13:09:22.020000,,2024-06-20,AM,,,,True,,0.24103449285030365,False
Detection,,,,,2024-06-20T13:14:38.010000,,,R50D6,,,,2024-06-20_418,2024-06-20T13:14:38.010000,,2024-06-20,AM,,,,True,,0.65888512134552,False
Detection,,,,,2024-06-20T13:24:42.580000,,,R50D6,,,,2024-06-20_419,2024-06-20T13:24:42.580000,,2024-06-20,AM,,,,True,,0.4624707102775574,False
Detection,,,,,2024-06-20T13:25:24.740000,,,R50D6,,,,2024-06-20_420,2024-06-20T13:25:24.740000,,2024-06-20,AM,,,,True,,0.1282588243484497,False
Detection,,,,,2024-06-20T13:26:20.090000,,,R50D6,,,,2024-06-20_421,2024-06-20T13:26:20.090000,,2024-06-20,AM,,,,True,,0.1042250394821167,False
Detection,,,,,2024-06-20T13:31:52.900000,,,R50D6,,,,2024-06-20_422,2024-06-20T13:31:52.900000,,2024-06-20,AM,,,,True,,0.41451704502105713,False
Detection,,,,,2024-06-20T13:32:28.530000,,,R50D6,,,,2024-06-20_423,2024-06-20T13:32:28.530000,,2024-06-20,AM,,,,True,,0.1769121289253235,False
Detection,,,,,2024-06-20T13:32:52.030000,,,R50D6,,,,2024-06-20_424,2024-06-20T13:32:52.030000,,2024-06-20,AM,,,,True,,0.15221600234508514,False
Detection,,,,,2024-06-20T13:35:50.990000,,,R50D6,,,,2024-06-20_425,2024-06-20T13:35:50.990000,,2024-06-20,AM,,,,True,,0.15185675024986267,False
Detection,,,,,2024-06-20T13:35:52,,,R50D6,,,,2024-06-20_426,2024-06-20T13:35:52,,2024-06-20,AM,,,,True,,0.24320665001869202,False
Detection,,,,,2024-06-20T13:37:51.700000,,,R50D6,,,,2024-06-20_427,2024-06-20T13:37:51.700000,,2024-06-20,AM,,,,True,,0.12754341959953308,False
Detection,,,,,2024-06-20T13:43:05.980000,,,R50D6,,,,2024-06-20_428,2024-06-20T13:43:05.980000,,2024-06-20,AM,,,,True,,0.10852456837892532,False
Detection,,,,,2024-06-20T13:43:58.210000,,,R50D6,,,,2024-06-20_429,2024-06-20T13:43:58.210000,,2024-06-20,AM,,,,True,,0.5148455500602722,False
Detection,,,,,2024-06-20T13:46:21.050000,,,R50D6,,,,2024-06-20_430,2024-06-20T13:46:21.050000,,2024-06-20,AM,,,,True,,0.4565853476524353,False
Detection,,,,,2024-06-20T13:46:48.760000,,,R50D6,,,,2024-06-20_431,2024-06-20T13:46:48.760000,,2024-06-20,AM,,,,True,,0.18857476115226746,False
Detection,,,,,2024-06-20T13:48:36,,,R50D6,,,,2024-06-20_432,2024-06-20T13:48:36,,2024-06-20,AM,,,,True,,0.5103155970573425,False
Detection,,,,,2024-06-20T13:52:06.010000,,,R50D6,,,,2024-06-20_433,2024-06-20T13:52:06.010000,,2024-06-20,AM,,,,True,,0.7786327600479126,False
Detection,,,,,2024-06-20T13:53:10.280000,,,R50D6,,,,2024-06-20_434,2024-06-20T13:53:10.280000,,2024-06-20,AM,,,,True,,0.14691518247127533,False
Detection,,,,,2024-06-20T13:53:36.010000,,,R50D6,,,,2024-06-20_435,2024-06-20T13:53:36.010000,,2024-06-20,AM,,,,True,,0.5138731598854065,False
