p_detected,plot_path,epi_distance,time,depth,detected,p_predicted,catalogued,mag_type,network,date,s_confidence,long,mag,s_error,p_confidence,provider,event_id,s_detected,lat,unique_id,p_error,s_predicted,code
2024-07-01T17:07:05.990000,,,2024-07-01T17:07:05.990000,,True,,False,,AM,2024-07-01,,,,,0.24503472447395325,Detection,,,,2024-07-01_470,,,R50D6
2024-07-01T17:13:36.010000,,,2024-07-01T17:13:36.010000,,True,,False,,AM,2024-07-01,,,,,0.7763794660568237,Detection,,,,2024-07-01_471,,,R50D6
2024-07-01T17:16:13.240000,,,2024-07-01T17:16:13.240000,,True,,False,,AM,2024-07-01,,,,,0.2880082428455353,Detection,,,,2024-07-01_472,,,R50D6
2024-07-01T17:18:54.090000,,,2024-07-01T17:18:54.090000,,True,,False,,AM,2024-07-01,,,,,0.4031214416027069,Detection,,,,2024-07-01_473,,,R50D6
2024-07-01T17:20:12.810000,,,2024-07-01T17:20:12.810000,,True,,False,,AM,2024-07-01,,,,,0.6400559544563293,Detection,,,,2024-07-01_474,,,R50D6
2024-07-01T17:21:42.410000,,,2024-07-01T17:21:42.410000,,True,,False,,AM,2024-07-01,,,,,0.41395217180252075,Detection,,,,2024-07-01_475,,,R50D6
2024-07-01T17:22:22,,,2024-07-01T17:22:22,,True,,False,,AM,2024-07-01,,,,,0.6060214042663574,Detection,,,,2024-07-01_476,,,R50D6
2024-07-01T17:25:25.050000,,,2024-07-01T17:25:25.050000,,True,,False,,AM,2024-07-01,,,,,0.8657668232917786,Detection,,,,2024-07-01_477,,,R50D6
2024-07-01T17:27:34.300000,,,2024-07-01T17:27:34.300000,,True,,False,,AM,2024-07-01,,,,,0.38901710510253906,Detection,,,,2024-07-01_478,,,R50D6
2024-07-01T17:30:20.030000,,,2024-07-01T17:30:20.030000,,True,,False,,AM,2024-07-01,,,,,0.23174042999744415,Detection,,,,2024-07-01_479,,,R50D6
2024-07-01T17:31:16.110000,,,2024-07-01T17:31:16.110000,,True,,False,,AM,2024-07-01,,,,,0.7121192216873169,Detection,,,,2024-07-01_480,,,R50D6
2024-07-01T17:35:38.020000,,,2024-07-01T17:35:38.020000,,True,,False,,AM,2024-07-01,,,,,0.8898248076438904,Detection,,,,2024-07-01_481,,,R50D6
2024-07-01T17:46:06.010000,,,2024-07-01T17:46:06.010000,,True,,False,,AM,2024-07-01,,,,,0.8931763768196106,Detection,,,,2024-07-01_482,,,R50D6
2024-07-01T17:49:53.070000,,,2024-07-01T17:49:53.070000,,True,,False,,AM,2024-07-01,,,,,0.7094679474830627,Detection,,,,2024-07-01_483,,,R50D6
2024-07-01T17:51:08,,,2024-07-01T17:51:08,,True,,False,,AM,2024-07-01,,,,,0.8575524687767029,Detection,,,,2024-07-01_484,,,R50D6
2024-07-01T17:55:25.050000,,,2024-07-01T17:55:25.050000,,True,,False,,AM,2024-07-01,,,,,0.6069764494895935,Detection,,,,2024-07-01_485,,,R50D6
2024-07-01T17:58:46.960000,,,2024-07-01T17:58:46.960000,,True,,False,,AM,2024-07-01,,,,,0.32172736525535583,Detection,,,,2024-07-01_486,,,R50D6
2024-07-01T18:05:26.740000,,,2024-07-01T18:05:26.740000,,True,,False,,AM,2024-07-01,,,,,0.7365817427635193,Detection,,,,2024-07-01_487,,,R50D6
2024-07-01T18:07:53.180000,,,2024-07-01T18:07:53.180000,,True,,False,,AM,2024-07-01,,,,,0.43184560537338257,Detection,,,,2024-07-01_488,,,R50D6
2024-07-01T18:08:11.650000,,,2024-07-01T18:08:11.650000,,True,,False,,AM,2024-07-01,,,,,0.36107349395751953,Detection,,,,2024-07-01_489,,,R50D6
2024-07-01T18:11:08.990000,,,2024-07-01T18:11:08.990000,,True,,False,,AM,2024-07-01,,,,,0.5503004193305969,Detection,,,,2024-07-01_490,,,R50D6
2024-07-01T18:18:51.970000,,,2024-07-01T18:18:51.970000,,True,,False,,AM,2024-07-01,,,,,0.5109734535217285,Detection,,,,2024-07-01_491,,,R50D6
2024-07-01T18:19:41.300000,,,2024-07-01T18:19:41.300000,,True,,False,,AM,2024-07-01,,,,,0.4669918417930603,Detection,,,,2024-07-01_492,,,R50D6
2024-07-01T18:22:06.980000,,,2024-07-01T18:22:06.980000,,True,,False,,AM,2024-07-01,,,,,0.8345212340354919,Detection,,,,2024-07-01_493,,,R50D6
,,,2024-07-01T18:22:07.340000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_494,,,R50D6
2024-07-01T18:24:23.190000,,,2024-07-01T18:24:23.190000,,True,,False,,AM,2024-07-01,,,,,0.35350894927978516,Detection,,,,2024-07-01_495,,,R50D6
2024-07-01T18:25:26.920000,,,2024-07-01T18:25:26.920000,,True,,False,,AM,2024-07-01,,,,,0.6232788562774658,Detection,,,,2024-07-01_496,,,R50D6
2024-07-01T18:30:35,,,2024-07-01T18:30:35,,True,,False,,AM,2024-07-01,,,,,0.26355403661727905,Detection,,,,2024-07-01_497,,,R50D6
2024-07-01T18:30:35.820000,,,2024-07-01T18:30:35.820000,,True,,False,,AM,2024-07-01,,,,,0.2012377828359604,Detection,,,,2024-07-01_498,,,R50D6
2024-07-01T18:31:28.060000,,,2024-07-01T18:31:28.060000,,True,,False,,AM,2024-07-01,,,,,0.6266705989837646,Detection,,,,2024-07-01_499,,,R50D6
2024-07-01T18:32:36.020000,,,2024-07-01T18:32:36.020000,,True,,False,,AM,2024-07-01,,,,,0.3757709860801697,Detection,,,,2024-07-01_500,,,R50D6
2024-07-01T18:33:37.070000,,,2024-07-01T18:33:37.070000,,True,,False,,AM,2024-07-01,,,,,0.38003426790237427,Detection,,,,2024-07-01_501,,,R50D6
2024-07-01T18:34:23.050000,,,2024-07-01T18:34:23.050000,,True,,False,,AM,2024-07-01,,,,,0.7542173862457275,Detection,,,,2024-07-01_502,,,R50D6
2024-07-01T18:34:35.210000,,,2024-07-01T18:34:35.210000,,True,,False,,AM,2024-07-01,,,,,0.5419307351112366,Detection,,,,2024-07-01_503,,,R50D6
2024-07-01T18:41:28.180000,,,2024-07-01T18:41:28.180000,,True,,False,,AM,2024-07-01,,,,,0.30537351965904236,Detection,,,,2024-07-01_504,,,R50D6
2024-07-01T18:44:19.080000,,,2024-07-01T18:44:19.080000,,True,,False,,AM,2024-07-01,,,,,0.5314229726791382,Detection,,,,2024-07-01_505,,,R50D6
2024-07-01T18:46:18.990000,,,2024-07-01T18:46:18.990000,,True,,False,,AM,2024-07-01,,,,,0.7572031021118164,Detection,,,,2024-07-01_506,,,R50D6
2024-07-01T18:46:53.480000,,,2024-07-01T18:46:53.480000,,True,,False,,AM,2024-07-01,,,,,0.23927821218967438,Detection,,,,2024-07-01_507,,,R50D6
2024-07-01T18:48:12.310000,,,2024-07-01T18:48:12.310000,,True,,False,,AM,2024-07-01,,,,,0.5764151811599731,Detection,,,,2024-07-01_508,,,R50D6
2024-07-01T18:49:10.960000,,,2024-07-01T18:49:10.960000,,True,,False,,AM,2024-07-01,,,,,0.44303324818611145,Detection,,,,2024-07-01_509,,,R50D6
2024-07-01T18:51:24.050000,,,2024-07-01T18:51:24.050000,,True,,False,,AM,2024-07-01,,,,,0.5109282732009888,Detection,,,,2024-07-01_510,,,R50D6
2024-07-01T18:51:58.030000,,,2024-07-01T18:51:58.030000,,True,,False,,AM,2024-07-01,,,,,0.30456188321113586,Detection,,,,2024-07-01_511,,,R50D6
2024-07-01T18:54:36.010000,,,2024-07-01T18:54:36.010000,,True,,False,,AM,2024-07-01,,,,,0.7113231420516968,Detection,,,,2024-07-01_512,,,R50D6
2024-07-01T19:09:08.030000,,,2024-07-01T19:09:08.030000,,True,,False,,AM,2024-07-01,,,,,0.5236199498176575,Detection,,,,2024-07-01_513,,,R50D6
2024-07-01T19:09:36.280000,,,2024-07-01T19:09:36.280000,,True,,False,,AM,2024-07-01,,,,,0.2084716260433197,Detection,,,,2024-07-01_514,,,R50D6
2024-07-01T19:10:38.040000,,,2024-07-01T19:10:38.040000,,True,,False,,AM,2024-07-01,,,,,0.3418174982070923,Detection,,,,2024-07-01_515,,,R50D6
2024-07-01T19:28:12.040000,,,2024-07-01T19:28:12.040000,,True,,False,,AM,2024-07-01,,,,,0.7742169499397278,Detection,,,,2024-07-01_516,,,R50D6
2024-07-01T19:29:08.030000,,,2024-07-01T19:29:08.030000,,True,,False,,AM,2024-07-01,,,,,0.634443461894989,Detection,,,,2024-07-01_517,,,R50D6
2024-07-01T19:32:58.970000,,,2024-07-01T19:32:58.970000,,True,,False,,AM,2024-07-01,,,,,0.3175497055053711,Detection,,,,2024-07-01_518,,,R50D6
2024-07-01T19:33:47.950000,,,2024-07-01T19:33:47.950000,,True,,False,,AM,2024-07-01,,,,,0.258872926235199,Detection,,,,2024-07-01_519,,,R50D6
2024-07-01T19:40:50.900000,,,2024-07-01T19:40:50.900000,,True,,False,,AM,2024-07-01,,,,,0.7132662534713745,Detection,,,,2024-07-01_520,,,R50D6
2024-07-01T19:41:51.220000,,,2024-07-01T19:41:51.220000,,True,,False,,AM,2024-07-01,,,,,0.44726651906967163,Detection,,,,2024-07-01_521,,,R50D6
2024-07-01T19:42:55.990000,,,2024-07-01T19:42:55.990000,,True,,False,,AM,2024-07-01,,,,,0.2044294774532318,Detection,,,,2024-07-01_522,,,R50D6
2024-07-01T19:48:07.930000,,,2024-07-01T19:48:07.930000,,True,,False,,AM,2024-07-01,,,,,0.23390038311481476,Detection,,,,2024-07-01_523,,,R50D6
2024-07-01T19:51:17.950000,,,2024-07-01T19:51:17.950000,,True,,False,,AM,2024-07-01,,,,,0.8492628335952759,Detection,,,,2024-07-01_524,,,R50D6
,,,2024-07-01T19:51:18.430000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_525,,,R50D6
2024-07-01T19:55:44.840000,,,2024-07-01T19:55:44.840000,,True,,False,,AM,2024-07-01,,,,,0.448323130607605,Detection,,,,2024-07-01_526,,,R50D6
2024-07-01T20:07:39.440000,,,2024-07-01T20:07:39.440000,,True,,False,,AM,2024-07-01,,,,,0.260912150144577,Detection,,,,2024-07-01_527,,,R50D6
2024-07-01T20:13:05.990000,,,2024-07-01T20:13:05.990000,,True,,False,,AM,2024-07-01,,,,,0.5976467728614807,Detection,,,,2024-07-01_528,,,R50D6
2024-07-01T20:14:22.040000,,,2024-07-01T20:14:22.040000,,True,,False,,AM,2024-07-01,,,,,0.23282788693904877,Detection,,,,2024-07-01_529,,,R50D6
2024-07-01T20:22:22.020000,,,2024-07-01T20:22:22.020000,,True,,False,,AM,2024-07-01,,,,,0.7353470325469971,Detection,,,,2024-07-01_530,,,R50D6
2024-07-01T20:25:07.960000,,,2024-07-01T20:25:07.960000,,True,,False,,AM,2024-07-01,,,,,0.288301944732666,Detection,,,,2024-07-01_531,,,R50D6
2024-07-01T20:32:26.600000,,,2024-07-01T20:32:26.600000,,True,,False,,AM,2024-07-01,,,,,0.43805500864982605,Detection,,,,2024-07-01_532,,,R50D6
2024-07-01T20:33:54.080000,,,2024-07-01T20:33:54.080000,,True,,False,,AM,2024-07-01,,,,,0.6777542233467102,Detection,,,,2024-07-01_533,,,R50D6
2024-07-01T20:36:16.020000,,,2024-07-01T20:36:16.020000,,True,,False,,AM,2024-07-01,,,,,0.49585169553756714,Detection,,,,2024-07-01_534,,,R50D6
2024-07-01T20:39:53.990000,,,2024-07-01T20:39:53.990000,,True,,False,,AM,2024-07-01,,,,,0.22337615489959717,Detection,,,,2024-07-01_535,,,R50D6
2024-07-01T20:40:35.940000,,,2024-07-01T20:40:35.940000,,True,,False,,AM,2024-07-01,,,,,0.4212794303894043,Detection,,,,2024-07-01_536,,,R50D6
2024-07-01T20:42:52.050000,,,2024-07-01T20:42:52.050000,,True,,False,,AM,2024-07-01,,,,,0.8196499347686768,Detection,,,,2024-07-01_537,,,R50D6
2024-07-01T20:43:11.850000,,,2024-07-01T20:43:11.850000,,True,,False,,AM,2024-07-01,,,,,0.2260609120130539,Detection,,,,2024-07-01_538,,,R50D6
2024-07-01T20:46:22.090000,,,2024-07-01T20:46:22.090000,,True,,False,,AM,2024-07-01,,,,,0.6529996395111084,Detection,,,,2024-07-01_539,,,R50D6
2024-07-01T21:04:36.020000,,,2024-07-01T21:04:36.020000,,True,,False,,AM,2024-07-01,,,,,0.8323661684989929,Detection,,,,2024-07-01_540,,,R50D6
2024-07-01T21:07:24.070000,,,2024-07-01T21:07:24.070000,,True,,False,,AM,2024-07-01,,,,,0.6280866265296936,Detection,,,,2024-07-01_541,,,R50D6
2024-07-01T21:09:06.990000,,,2024-07-01T21:09:06.990000,,True,,False,,AM,2024-07-01,,,,,0.5634784698486328,Detection,,,,2024-07-01_542,,,R50D6
2024-07-01T21:09:50.770000,,,2024-07-01T21:09:50.770000,,True,,False,,AM,2024-07-01,,,,,0.3365393877029419,Detection,,,,2024-07-01_543,,,R50D6
2024-07-01T21:15:37.080000,,,2024-07-01T21:15:37.080000,,True,,False,,AM,2024-07-01,,,,,0.3539069592952728,Detection,,,,2024-07-01_544,,,R50D6
2024-07-01T21:19:37.990000,,,2024-07-01T21:19:37.990000,,True,,False,,AM,2024-07-01,,,,,0.30545228719711304,Detection,,,,2024-07-01_545,,,R50D6
2024-07-01T21:25:21.050000,,,2024-07-01T21:25:21.050000,,True,,False,,AM,2024-07-01,,,,,0.39360713958740234,Detection,,,,2024-07-01_546,,,R50D6
2024-07-01T21:30:48.170000,,,2024-07-01T21:30:48.170000,,True,,False,,AM,2024-07-01,,,,,0.3892247974872589,Detection,,,,2024-07-01_547,,,R50D6
2024-07-01T21:32:51.910000,,,2024-07-01T21:32:51.910000,,True,,False,,AM,2024-07-01,,,,,0.2538072466850281,Detection,,,,2024-07-01_548,,,R50D6
2024-07-01T21:33:42.890000,,,2024-07-01T21:33:42.890000,,True,,False,,AM,2024-07-01,,,,,0.6182849407196045,Detection,,,,2024-07-01_549,,,R50D6
2024-07-01T21:39:21.050000,,,2024-07-01T21:39:21.050000,,True,,False,,AM,2024-07-01,,,,,0.2521536350250244,Detection,,,,2024-07-01_550,,,R50D6
2024-07-01T21:43:49.950000,,,2024-07-01T21:43:49.950000,,True,,False,,AM,2024-07-01,,,,,0.4246678650379181,Detection,,,,2024-07-01_551,,,R50D6
2024-07-01T21:46:36,,,2024-07-01T21:46:36,,True,,False,,AM,2024-07-01,,,,,0.30089640617370605,Detection,,,,2024-07-01_552,,,R50D6
2024-07-01T21:47:39,,,2024-07-01T21:47:39,,True,,False,,AM,2024-07-01,,,,,0.48759353160858154,Detection,,,,2024-07-01_553,,,R50D6
2024-07-01T21:49:38.970000,,,2024-07-01T21:49:38.970000,,True,,False,,AM,2024-07-01,,,,,0.8478745818138123,Detection,,,,2024-07-01_554,,,R50D6
,,,2024-07-01T21:49:39.760000,,True,,False,,AM,2024-07-01,,,,,,Detection,,,,2024-07-01_555,,,R50D6
2024-07-01T21:51:09.250000,,,2024-07-01T21:51:09.250000,,True,,False,,AM,2024-07-01,,,,,0.5021988153457642,Detection,,,,2024-07-01_556,,,R50D6
2024-07-01T21:56:37.010000,,,2024-07-01T21:56:37.010000,,True,,False,,AM,2024-07-01,,,,,0.5431739687919617,Detection,,,,2024-07-01_557,,,R50D6
2024-07-01T22:07:52.050000,,,2024-07-01T22:07:52.050000,,True,,False,,AM,2024-07-01,,,,,0.5567073822021484,Detection,,,,2024-07-01_558,,,R50D6
2024-07-01T22:11:51.760000,,,2024-07-01T22:11:51.760000,,True,,False,,AM,2024-07-01,,,,,0.576680600643158,Detection,,,,2024-07-01_559,,,R50D6
2024-07-01T22:18:49.070000,,,2024-07-01T22:18:49.070000,,True,,False,,AM,2024-07-01,,,,,0.6926769018173218,Detection,,,,2024-07-01_560,,,R50D6
2024-07-01T22:19:35.010000,,,2024-07-01T22:19:35.010000,,True,,False,,AM,2024-07-01,,,,,0.6324210166931152,Detection,,,,2024-07-01_561,,,R50D6
2024-07-01T22:23:36,,,2024-07-01T22:23:36,,True,,False,,AM,2024-07-01,,,,,0.6043817400932312,Detection,,,,2024-07-01_562,,,R50D6
2024-07-01T22:26:21.050000,,,2024-07-01T22:26:21.050000,,True,,False,,AM,2024-07-01,,,,,0.3140076696872711,Detection,,,,2024-07-01_563,,,R50D6
2024-07-01T22:26:22.030000,,,2024-07-01T22:26:22.030000,,True,,False,,AM,2024-07-01,,,,,0.20532795786857605,Detection,,,,2024-07-01_564,,,R50D6
2024-07-01T22:27:08.010000,,,2024-07-01T22:27:08.010000,,True,,False,,AM,2024-07-01,,,,,0.8539440035820007,Detection,,,,2024-07-01_565,,,R50D6
2024-07-01T22:27:50,,,2024-07-01T22:27:50,,True,,False,,AM,2024-07-01,,,,,0.5662466287612915,Detection,,,,2024-07-01_566,,,R50D6
2024-07-01T22:33:34.050000,,,2024-07-01T22:33:34.050000,,True,,False,,AM,2024-07-01,,,,,0.5454127788543701,Detection,,,,2024-07-01_567,,,R50D6
2024-07-01T22:36:38.010000,,,2024-07-01T22:36:38.010000,,True,,False,,AM,2024-07-01,,,,,0.6831257343292236,Detection,,,,2024-07-01_568,,,R50D6
2024-07-01T22:37:52.170000,,,2024-07-01T22:37:52.170000,,True,,False,,AM,2024-07-01,,,,,0.21234944462776184,Detection,,,,2024-07-01_569,,,R50D6
2024-07-01T22:44:05.760000,,,2024-07-01T22:44:05.760000,,True,,False,,AM,2024-07-01,,,,,0.2530529499053955,Detection,,,,2024-07-01_570,,,R50D6
2024-07-01T22:49:33.850000,,,2024-07-01T22:49:33.850000,,True,,False,,AM,2024-07-01,,,,,0.6024195551872253,Detection,,,,2024-07-01_571,,,R50D6
2024-07-01T22:51:04.220000,,,2024-07-01T22:51:04.220000,,True,,False,,AM,2024-07-01,,,,,0.514042317867279,Detection,,,,2024-07-01_572,,,R50D6
2024-07-01T22:59:07.970000,,,2024-07-01T22:59:07.970000,,True,,False,,AM,2024-07-01,,,,,0.2408779412508011,Detection,,,,2024-07-01_573,,,R50D6
2024-07-01T23:03:08.970000,,,2024-07-01T23:03:08.970000,,True,,False,,AM,2024-07-01,,,,,0.2128431648015976,Detection,,,,2024-07-01_574,,,R50D6
2024-07-01T23:03:09.970000,,,2024-07-01T23:03:09.970000,,True,,False,,AM,2024-07-01,,,,,0.21040602028369904,Detection,,,,2024-07-01_575,,,R50D6
2024-07-01T23:03:41.110000,,,2024-07-01T23:03:41.110000,,True,,False,,AM,2024-07-01,,,,,0.648852527141571,Detection,,,,2024-07-01_576,,,R50D6
2024-07-01T23:08:52.150000,,,2024-07-01T23:08:52.150000,,True,,False,,AM,2024-07-01,,,,,0.36376169323921204,Detection,,,,2024-07-01_577,,,R50D6
2024-07-01T23:10:07.900000,,,2024-07-01T23:10:07.900000,,True,,False,,AM,2024-07-01,,,,,0.28820711374282837,Detection,,,,2024-07-01_578,,,R50D6
2024-07-01T23:11:06.980000,,,2024-07-01T23:11:06.980000,,True,,False,,AM,2024-07-01,,,,,0.2173895239830017,Detection,,,,2024-07-01_579,,,R50D6
2024-07-01T23:11:07.990000,,,2024-07-01T23:11:07.990000,,True,,False,,AM,2024-07-01,,,,,0.36469754576683044,Detection,,,,2024-07-01_580,,,R50D6
2024-07-01T23:16:21.930000,,,2024-07-01T23:16:21.930000,,True,,False,,AM,2024-07-01,,,,,0.25359025597572327,Detection,,,,2024-07-01_581,,,R50D6
2024-07-01T23:19:24.990000,,,2024-07-01T23:19:24.990000,,True,,False,,AM,2024-07-01,,,,,0.24619771540164948,Detection,,,,2024-07-01_582,,,R50D6
2024-07-01T23:19:25.360000,,,2024-07-01T23:19:25.360000,,True,,False,,AM,2024-07-01,,,,,0.6502547860145569,Detection,,,,2024-07-01_583,,,R50D6
2024-07-01T23:21:58.560000,,,2024-07-01T23:21:58.560000,,True,,False,,AM,2024-07-01,,,,,0.5644190311431885,Detection,,,,2024-07-01_584,,,R50D6
2024-07-01T23:23:06.020000,,,2024-07-01T23:23:06.020000,,True,,False,,AM,2024-07-01,,,,,0.5633072853088379,Detection,,,,2024-07-01_585,,,R50D6
2024-07-01T23:27:06.990000,,,2024-07-01T23:27:06.990000,,True,,False,,AM,2024-07-01,,,,,0.347346693277359,Detection,,,,2024-07-01_586,,,R50D6
2024-07-01T23:27:07.940000,,,2024-07-01T23:27:07.940000,,True,,False,,AM,2024-07-01,,,,,0.5784496068954468,Detection,,,,2024-07-01_587,,,R50D6
2024-07-01T23:33:06.990000,,,2024-07-01T23:33:06.990000,,True,,False,,AM,2024-07-01,,,,,0.2267458587884903,Detection,,,,2024-07-01_588,,,R50D6
2024-07-01T23:36:50.900000,,,2024-07-01T23:36:50.900000,,True,,False,,AM,2024-07-01,,,,,0.5399807095527649,Detection,,,,2024-07-01_589,,,R50D6
2024-07-01T23:39:52.300000,,,2024-07-01T23:39:52.300000,,True,,False,,AM,2024-07-01,,,,,0.27068427205085754,Detection,,,,2024-07-01_590,,,R50D6
2024-07-01T23:41:44.770000,,,2024-07-01T23:41:44.770000,,True,,False,,AM,2024-07-01,,,,,0.8803442120552063,Detection,,,,2024-07-01_591,,,R50D6
2024-07-01T23:44:09.760000,,,2024-07-01T23:44:09.760000,,True,,False,,AM,2024-07-01,,,,,0.8508962988853455,Detection,,,,2024-07-01_592,,,R50D6
2024-07-01T23:45:06.030000,,,2024-07-01T23:45:06.030000,,True,,False,,AM,2024-07-01,,,,,0.35953590273857117,Detection,,,,2024-07-01_593,,,R50D6
2024-07-01T23:49:15.740000,,,2024-07-01T23:49:15.740000,,True,,False,,AM,2024-07-01,,,,,0.6281408071517944,Detection,,,,2024-07-01_594,,,R50D6
2024-07-01T23:51:30.470000,,,2024-07-01T23:51:30.470000,,True,,False,,AM,2024-07-01,,,,,0.7588509917259216,Detection,,,,2024-07-01_595,,,R50D6
2024-07-02T00:00:40.960000,,,2024-07-02T00:00:40.960000,,True,,False,,AM,2024-07-01,,,,,0.5328959822654724,Detection,,,,2024-07-01_596,,,R50D6
2024-07-02T00:01:37.040000,,,2024-07-02T00:01:37.040000,,True,,False,,AM,2024-07-01,,,,,0.5370663404464722,Detection,,,,2024-07-01_597,,,R50D6
