detected,plot_path,depth,mag,time,s_detected,unique_id,p_detected,catalogued,date,p_confidence,p_predicted,event_id,mag_type,code,network,s_confidence,s_predicted,long,s_error,lat,provider,epi_distance,p_error
True,,,,2024-07-11T01:38:51.120000,,2024-07-11_34,2024-07-11T01:38:51.120000,False,2024-07-11,0.2260225266218185,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T01:44:39.150000,,2024-07-11_35,2024-07-11T01:44:39.150000,False,2024-07-11,0.7748638391494751,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T01:45:38.030000,,2024-07-11_36,2024-07-11T01:45:38.030000,False,2024-07-11,0.280076801776886,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T01:47:06.970000,,2024-07-11_37,2024-07-11T01:47:06.970000,False,2024-07-11,0.3065032064914703,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T01:48:54.210000,,2024-07-11_38,2024-07-11T01:48:54.210000,False,2024-07-11,0.2256738096475601,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T01:58:16.810000,,2024-07-11_39,2024-07-11T01:58:16.810000,False,2024-07-11,0.4629788398742676,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:02:07.400000,,2024-07-11_40,2024-07-11T02:02:07.400000,False,2024-07-11,0.3149904012680053,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:02:13.670000,,2024-07-11_41,2024-07-11T02:02:13.670000,False,2024-07-11,0.4669122397899627,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:10:05.010000,,2024-07-11_42,2024-07-11T02:10:05.010000,False,2024-07-11,0.3344444930553436,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:13:22.630000,,2024-07-11_43,2024-07-11T02:13:22.630000,False,2024-07-11,0.4553621113300323,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:13:23.400000,,2024-07-11_44,,False,2024-07-11,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:15:55.300000,,2024-07-11_45,2024-07-11T02:15:55.300000,False,2024-07-11,0.6257728338241577,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:20:35.970000,,2024-07-11_46,2024-07-11T02:20:35.970000,False,2024-07-11,0.3765197694301605,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:36:36.760000,,2024-07-11_47,2024-07-11T02:36:36.760000,False,2024-07-11,0.2894787192344665,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:37:36.930000,,2024-07-11_48,2024-07-11T02:37:36.930000,False,2024-07-11,0.3895857632160187,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:38:39,,2024-07-11_49,2024-07-11T02:38:39,False,2024-07-11,0.6020134091377258,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:38:40.020000,,2024-07-11_50,2024-07-11T02:38:40.020000,False,2024-07-11,0.2415875792503357,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:41:24.010000,,2024-07-11_51,2024-07-11T02:41:24.010000,False,2024-07-11,0.2370686084032058,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:42:09.320000,,2024-07-11_52,2024-07-11T02:42:09.320000,False,2024-07-11,0.7603104114532471,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:42:09.750000,,2024-07-11_53,,False,2024-07-11,,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:46:06.960000,,2024-07-11_54,2024-07-11T02:46:06.960000,False,2024-07-11,0.2373875081539154,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T02:56:09.970000,,2024-07-11_55,2024-07-11T02:56:09.970000,False,2024-07-11,0.7396491169929504,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:05:06,,2024-07-11_56,2024-07-11T03:05:06,False,2024-07-11,0.754550576210022,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:05:07.840000,,2024-07-11_57,2024-07-11T03:05:07.840000,False,2024-07-11,0.2082730382680893,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:10:50.960000,,2024-07-11_58,2024-07-11T03:10:50.960000,False,2024-07-11,0.4576041102409363,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:12:06.970000,,2024-07-11_59,2024-07-11T03:12:06.970000,False,2024-07-11,0.4149466156959533,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:15:12.090000,,2024-07-11_60,2024-07-11T03:15:12.090000,False,2024-07-11,0.3119044899940491,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:17:41.970000,,2024-07-11_61,2024-07-11T03:17:41.970000,False,2024-07-11,0.3682658076286316,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:20:24,,2024-07-11_62,2024-07-11T03:20:24,False,2024-07-11,0.476304829120636,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:20:52.750000,,2024-07-11_63,2024-07-11T03:20:52.750000,False,2024-07-11,0.2935113310813904,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:21:54.080000,,2024-07-11_64,2024-07-11T03:21:54.080000,False,2024-07-11,0.4808191955089569,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:38:51.520000,,2024-07-11_65,2024-07-11T03:38:51.520000,False,2024-07-11,0.2645978927612304,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:39:12.950000,,2024-07-11_66,2024-07-11T03:39:12.950000,False,2024-07-11,0.2153916954994201,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:39:37,,2024-07-11_67,2024-07-11T03:39:37,False,2024-07-11,0.8179128766059875,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:40:53.110000,,2024-07-11_68,2024-07-11T03:40:53.110000,False,2024-07-11,0.6524255871772766,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:46:23.050000,,2024-07-11_69,2024-07-11T03:46:23.050000,False,2024-07-11,0.2397589385509491,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:50:56.550000,,2024-07-11_70,2024-07-11T03:50:56.550000,False,2024-07-11,0.3916342258453369,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:51:13.180000,,2024-07-11_71,2024-07-11T03:51:13.180000,False,2024-07-11,0.2352460771799087,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T03:59:05.010000,,2024-07-11_72,2024-07-11T03:59:05.010000,False,2024-07-11,0.5271812081336975,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:00:53.090000,,2024-07-11_73,2024-07-11T04:00:53.090000,False,2024-07-11,0.3243929147720337,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:00:54.050000,,2024-07-11_74,2024-07-11T04:00:54.050000,False,2024-07-11,0.2169302999973297,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:07:37.010000,,2024-07-11_75,2024-07-11T04:07:37.010000,False,2024-07-11,0.8654292821884155,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:08:28.320000,,2024-07-11_76,2024-07-11T04:08:28.320000,False,2024-07-11,0.6074130535125732,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:14:35.910000,,2024-07-11_77,2024-07-11T04:14:35.910000,False,2024-07-11,0.3211980164051056,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:17:36.990000,,2024-07-11_78,2024-07-11T04:17:36.990000,False,2024-07-11,0.4251413643360138,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:18:36.370000,,2024-07-11_79,2024-07-11T04:18:36.370000,False,2024-07-11,0.5479477047920227,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:27:23.210000,,2024-07-11_80,2024-07-11T04:27:23.210000,False,2024-07-11,0.2762056887149811,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:34:25.090000,,2024-07-11_81,2024-07-11T04:34:25.090000,False,2024-07-11,0.7260910868644714,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:39:52.060000,,2024-07-11_82,2024-07-11T04:39:52.060000,False,2024-07-11,0.779593288898468,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:40:22.930000,,2024-07-11_83,2024-07-11T04:40:22.930000,False,2024-07-11,0.2051249593496322,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:41:04.120000,,2024-07-11_84,2024-07-11T04:41:04.120000,False,2024-07-11,0.5100239515304565,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:42:37.960000,,2024-07-11_85,2024-07-11T04:42:37.960000,False,2024-07-11,0.3488062620162964,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:45:33.610000,,2024-07-11_86,2024-07-11T04:45:33.610000,False,2024-07-11,0.2772779464721679,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:55:50.100000,,2024-07-11_87,2024-07-11T04:55:50.100000,False,2024-07-11,0.2584024369716644,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:56:51.990000,,2024-07-11_88,2024-07-11T04:56:51.990000,False,2024-07-11,0.6582167744636536,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T04:59:23.100000,,2024-07-11_89,2024-07-11T04:59:23.100000,False,2024-07-11,0.5281672477722168,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:02:09.010000,,2024-07-11_90,2024-07-11T05:02:09.010000,False,2024-07-11,0.7494586706161499,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:02:52.050000,,2024-07-11_91,2024-07-11T05:02:52.050000,False,2024-07-11,0.2071149200201034,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:05:38.430000,,2024-07-11_92,2024-07-11T05:05:38.430000,False,2024-07-11,0.2527994811534881,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:06:08,,2024-07-11_93,2024-07-11T05:06:08,False,2024-07-11,0.8661157488822937,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:08:05.110000,,2024-07-11_94,2024-07-11T05:08:05.110000,False,2024-07-11,0.2872645258903503,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:10:21.160000,,2024-07-11_95,2024-07-11T05:10:21.160000,False,2024-07-11,0.6621020436286926,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:11:05.840000,,2024-07-11_96,2024-07-11T05:11:05.840000,False,2024-07-11,0.5905588269233704,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:11:40.930000,,2024-07-11_97,2024-07-11T05:11:40.930000,False,2024-07-11,0.5212106704711914,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:12:11.060000,,2024-07-11_98,2024-07-11T05:12:11.060000,False,2024-07-11,0.2939765155315399,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:18:36.020000,,2024-07-11_99,2024-07-11T05:18:36.020000,False,2024-07-11,0.3472325503826141,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:21:35.240000,,2024-07-11_100,2024-07-11T05:21:35.240000,False,2024-07-11,0.2061882466077804,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:34:56.090000,,2024-07-11_101,2024-07-11T05:34:56.090000,False,2024-07-11,0.6855462193489075,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:36:05,,2024-07-11_102,2024-07-11T05:36:05,False,2024-07-11,0.4246338605880737,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:36:50.150000,,2024-07-11_103,2024-07-11T05:36:50.150000,False,2024-07-11,0.4438268840312958,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:41:24.110000,,2024-07-11_104,2024-07-11T05:41:24.110000,False,2024-07-11,0.7317483425140381,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:41:36.030000,,2024-07-11_105,2024-07-11T05:41:36.030000,False,2024-07-11,0.5942872166633606,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:44:38.050000,,2024-07-11_106,2024-07-11T05:44:38.050000,False,2024-07-11,0.3444263339042663,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:55:19.880000,,2024-07-11_107,2024-07-11T05:55:19.880000,False,2024-07-11,0.3965895473957062,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:58:20.930000,,2024-07-11_108,2024-07-11T05:58:20.930000,False,2024-07-11,0.4667373597621918,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T05:59:09,,2024-07-11_109,2024-07-11T05:59:09,False,2024-07-11,0.7873548865318298,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:12:05,,2024-07-11_110,2024-07-11T06:12:05,False,2024-07-11,0.2276262938976287,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:12:05.990000,,2024-07-11_111,2024-07-11T06:12:05.990000,False,2024-07-11,0.2632123231887817,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:16:42.840000,,2024-07-11_112,2024-07-11T06:16:42.840000,False,2024-07-11,0.2363988161087036,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:22:49.280000,,2024-07-11_113,2024-07-11T06:22:49.280000,False,2024-07-11,0.4464436769485473,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:25:23,,2024-07-11_114,2024-07-11T06:25:23,False,2024-07-11,0.7644963264465332,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:29:02.290000,,2024-07-11_115,2024-07-11T06:29:02.290000,False,2024-07-11,0.5377990007400513,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:30:54.160000,,2024-07-11_116,2024-07-11T06:30:54.160000,False,2024-07-11,0.2942140400409698,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:31:16.470000,,2024-07-11_117,2024-07-11T06:31:16.470000,False,2024-07-11,0.6126198768615723,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:32:06.820000,,2024-07-11_118,2024-07-11T06:32:06.820000,False,2024-07-11,0.2625425159931183,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:32:36.970000,,2024-07-11_119,2024-07-11T06:32:36.970000,False,2024-07-11,0.4290363192558288,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:32:37.970000,,2024-07-11_120,2024-07-11T06:32:37.970000,False,2024-07-11,0.2545080482959747,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:36:37.020000,,2024-07-11_121,2024-07-11T06:36:37.020000,False,2024-07-11,0.3927264213562011,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:39:51.200000,,2024-07-11_122,2024-07-11T06:39:51.200000,False,2024-07-11,0.3882002234458923,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:42:37.010000,,2024-07-11_123,2024-07-11T06:42:37.010000,False,2024-07-11,0.7717430591583252,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:43:35.030000,,2024-07-11_124,2024-07-11T06:43:35.030000,False,2024-07-11,0.5141780972480774,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:44:52.040000,,2024-07-11_125,2024-07-11T06:44:52.040000,False,2024-07-11,0.2972055673599243,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:45:36.820000,,2024-07-11_126,2024-07-11T06:45:36.820000,False,2024-07-11,0.2225290387868881,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:48:09.050000,,2024-07-11_127,2024-07-11T06:48:09.050000,False,2024-07-11,0.2314949333667755,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:49:38,,2024-07-11_128,2024-07-11T06:49:38,False,2024-07-11,0.8016101121902466,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:50:36,,2024-07-11_129,2024-07-11T06:50:36,False,2024-07-11,0.3577924966812134,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T06:52:21.230000,,2024-07-11_130,2024-07-11T06:52:21.230000,False,2024-07-11,0.2277773767709732,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:07:22.990000,,2024-07-11_131,2024-07-11T07:07:22.990000,False,2024-07-11,0.5346924662590027,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:11:05.010000,,2024-07-11_132,2024-07-11T07:11:05.010000,False,2024-07-11,0.7390901446342468,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:11:53.140000,,2024-07-11_133,2024-07-11T07:11:53.140000,False,2024-07-11,0.5908008813858032,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:18:23.060000,,2024-07-11_134,2024-07-11T07:18:23.060000,False,2024-07-11,0.214443176984787,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:19:08.970000,,2024-07-11_135,2024-07-11T07:19:08.970000,False,2024-07-11,0.2040608525276184,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:20:51.020000,,2024-07-11_136,2024-07-11T07:20:51.020000,False,2024-07-11,0.2942459881305694,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:23:21.960000,,2024-07-11_137,2024-07-11T07:23:21.960000,False,2024-07-11,0.7732025980949402,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:25:36.030000,,2024-07-11_138,2024-07-11T07:25:36.030000,False,2024-07-11,0.2965640127658844,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:27:36.990000,,2024-07-11_139,2024-07-11T07:27:36.990000,False,2024-07-11,0.2002469599246978,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:27:37.790000,,2024-07-11_140,2024-07-11T07:27:37.790000,False,2024-07-11,0.2384718805551529,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:28:45.630000,,2024-07-11_141,2024-07-11T07:28:45.630000,False,2024-07-11,0.8279194235801697,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:30:39,,2024-07-11_142,2024-07-11T07:30:39,False,2024-07-11,0.761354386806488,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:30:39.970000,,2024-07-11_143,2024-07-11T07:30:39.970000,False,2024-07-11,0.3631574809551239,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:31:00.270000,,2024-07-11_144,2024-07-11T07:31:00.270000,False,2024-07-11,0.2020590603351593,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:37:39.010000,,2024-07-11_145,2024-07-11T07:37:39.010000,False,2024-07-11,0.8535005450248718,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:38:12.620000,,2024-07-11_146,2024-07-11T07:38:12.620000,False,2024-07-11,0.246156558394432,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:38:18.920000,,2024-07-11_147,2024-07-11T07:38:18.920000,False,2024-07-11,0.2186474949121475,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:39:23.020000,,2024-07-11_148,2024-07-11T07:39:23.020000,False,2024-07-11,0.6435848474502563,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:45:06.980000,,2024-07-11_149,2024-07-11T07:45:06.980000,False,2024-07-11,0.4601934254169464,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T07:51:11.870000,,2024-07-11_150,2024-07-11T07:51:11.870000,False,2024-07-11,0.3549155592918396,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:06:07.210000,,2024-07-11_151,2024-07-11T08:06:07.210000,False,2024-07-11,0.2220549434423446,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:10:50.970000,,2024-07-11_152,2024-07-11T08:10:50.970000,False,2024-07-11,0.469143271446228,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:11:36.150000,,2024-07-11_153,2024-07-11T08:11:36.150000,False,2024-07-11,0.2115142494440078,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:19:38.010000,,2024-07-11_154,2024-07-11T08:19:38.010000,False,2024-07-11,0.8274452090263367,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:20:35.950000,,2024-07-11_155,2024-07-11T08:20:35.950000,False,2024-07-11,0.2122696787118911,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:23:56.900000,,2024-07-11_156,2024-07-11T08:23:56.900000,False,2024-07-11,0.8701946139335632,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:24:42,,2024-07-11_157,2024-07-11T08:24:42,False,2024-07-11,0.4603826403617859,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:34:21.920000,,2024-07-11_158,2024-07-11T08:34:21.920000,False,2024-07-11,0.561436116695404,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:39:25.010000,,2024-07-11_159,2024-07-11T08:39:25.010000,False,2024-07-11,0.2769441306591034,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:45:37.960000,,2024-07-11_160,2024-07-11T08:45:37.960000,False,2024-07-11,0.2224410772323608,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:45:39,,2024-07-11_161,2024-07-11T08:45:39,False,2024-07-11,0.5438662767410278,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:49:45.810000,,2024-07-11_162,2024-07-11T08:49:45.810000,False,2024-07-11,0.6124306917190552,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:54:39.010000,,2024-07-11_163,2024-07-11T08:54:39.010000,False,2024-07-11,0.3839495778083801,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:56:08.650000,,2024-07-11_164,2024-07-11T08:56:08.650000,False,2024-07-11,0.4508607089519501,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:58:23.030000,,2024-07-11_165,2024-07-11T08:58:23.030000,False,2024-07-11,0.2572710812091827,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T08:58:24.020000,,2024-07-11_166,2024-07-11T08:58:24.020000,False,2024-07-11,0.3921597599983215,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:01:32.080000,,2024-07-11_167,2024-07-11T09:01:32.080000,False,2024-07-11,0.2052869200706482,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:03:28.920000,,2024-07-11_168,2024-07-11T09:03:28.920000,False,2024-07-11,0.4086862504482269,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:06:06.010000,,2024-07-11_169,2024-07-11T09:06:06.010000,False,2024-07-11,0.7709435224533081,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:17:17.220000,,2024-07-11_170,2024-07-11T09:17:17.220000,False,2024-07-11,0.6408109664916992,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:22:07.980000,,2024-07-11_171,2024-07-11T09:22:07.980000,False,2024-07-11,0.2408788204193115,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:24:06.010000,,2024-07-11_172,2024-07-11T09:24:06.010000,False,2024-07-11,0.7912955284118652,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:35:35,,2024-07-11_173,2024-07-11T09:35:35,False,2024-07-11,0.2688811421394348,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T09:48:52.070000,,2024-07-11_174,2024-07-11T09:48:52.070000,False,2024-07-11,0.2804415822029114,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T10:06:37.080000,,2024-07-11_175,2024-07-11T10:06:37.080000,False,2024-07-11,0.238677978515625,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T10:17:52.090000,,2024-07-11_176,2024-07-11T10:17:52.090000,False,2024-07-11,0.4812586605548858,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T10:27:57.250000,,2024-07-11_177,2024-07-11T10:27:57.250000,False,2024-07-11,0.2733100056648254,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T10:35:23.090000,,2024-07-11_178,2024-07-11T10:35:23.090000,False,2024-07-11,0.5183034539222717,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:16:02.290000,,2024-07-11_179,2024-07-11T11:16:02.290000,False,2024-07-11,0.4686912596225738,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:20:23.110000,,2024-07-11_180,2024-07-11T11:20:23.110000,False,2024-07-11,0.4862590730190277,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:20:37.950000,,2024-07-11_181,2024-07-11T11:20:37.950000,False,2024-07-11,0.2809701263904571,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:22:38.050000,,2024-07-11_182,2024-07-11T11:22:38.050000,False,2024-07-11,0.3297939002513885,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:23:37.060000,,2024-07-11_183,2024-07-11T11:23:37.060000,False,2024-07-11,0.38458052277565,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:37:37.050000,,2024-07-11_184,2024-07-11T11:37:37.050000,False,2024-07-11,0.5814003348350525,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:41:21.550000,,2024-07-11_185,2024-07-11T11:41:21.550000,False,2024-07-11,0.2559728026390075,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T11:54:36.950000,,2024-07-11_186,2024-07-11T11:54:36.950000,False,2024-07-11,0.204014703631401,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:07:21.950000,,2024-07-11_187,2024-07-11T12:07:21.950000,False,2024-07-11,0.2054946720600128,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:10:23,,2024-07-11_188,2024-07-11T12:10:23,False,2024-07-11,0.2499963343143463,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:11:07.010000,,2024-07-11_189,2024-07-11T12:11:07.010000,False,2024-07-11,0.566192090511322,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:17:48.450000,,2024-07-11_190,2024-07-11T12:17:48.450000,False,2024-07-11,0.2648359835147857,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:27:07.980000,,2024-07-11_191,2024-07-11T12:27:07.980000,False,2024-07-11,0.3083922564983368,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:36:46.950000,,2024-07-11_192,2024-07-11T12:36:46.950000,False,2024-07-11,0.2189231067895889,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:43:08.030000,,2024-07-11_193,2024-07-11T12:43:08.030000,False,2024-07-11,0.5057778358459473,,,,R50D6,AM,,,,,,Detection,,
True,,,,2024-07-11T12:45:43.010000,,2024-07-11_194,2024-07-11T12:45:43.010000,False,2024-07-11,0.4008939862251282,,,,R50D6,AM,,,,,,Detection,,
