long,detected,unique_id,epi_distance,event_id,s_detected,provider,network,s_confidence,s_predicted,p_detected,p_confidence,lat,date,plot_path,p_error,depth,time,p_predicted,mag,s_error,catalogued,code,mag_type
,True,2024-08-23_646,,,,Detection,AM,,,2024-08-23T13:21:06.950000,0.15424557030200958,,2024-08-23,,,,2024-08-23T13:21:06.950000,,,,False,R50D6,
,True,2024-08-23_647,,,,Detection,AM,,,2024-08-23T13:26:53.050000,0.5003687143325806,,2024-08-23,,,,2024-08-23T13:26:53.050000,,,,False,R50D6,
,True,2024-08-23_648,,,,Detection,AM,,,2024-08-23T13:26:54.060000,0.34616589546203613,,2024-08-23,,,,2024-08-23T13:26:54.060000,,,,False,R50D6,
,True,2024-08-23_649,,,,Detection,AM,,,2024-08-23T13:27:11.860000,0.49986782670021057,,2024-08-23,,,,2024-08-23T13:27:11.860000,,,,False,R50D6,
,True,2024-08-23_650,,,,Detection,AM,,,2024-08-23T13:27:24.130000,0.10569339990615845,,2024-08-23,,,,2024-08-23T13:27:24.130000,,,,False,R50D6,
,True,2024-08-23_651,,,,Detection,AM,,,2024-08-23T13:30:22.070000,0.123467355966568,,2024-08-23,,,,2024-08-23T13:30:22.070000,,,,False,R50D6,
,True,2024-08-23_652,,,,Detection,AM,,,2024-08-23T13:32:15.860000,0.3958035111427307,,2024-08-23,,,,2024-08-23T13:32:15.860000,,,,False,R50D6,
,True,2024-08-23_653,,,,Detection,AM,,,2024-08-23T13:33:06,0.3009780943393707,,2024-08-23,,,,2024-08-23T13:33:06,,,,False,R50D6,
,True,2024-08-23_654,,,,Detection,AM,,,2024-08-23T13:33:06.950000,0.1863289624452591,,2024-08-23,,,,2024-08-23T13:33:06.950000,,,,False,R50D6,
,True,2024-08-23_655,,,,Detection,AM,,,2024-08-23T13:37:06.960000,0.16817377507686615,,2024-08-23,,,,2024-08-23T13:37:06.960000,,,,False,R50D6,
,True,2024-08-23_656,,,,Detection,AM,,,2024-08-23T13:38:06.960000,0.1040264293551445,,2024-08-23,,,,2024-08-23T13:38:06.960000,,,,False,R50D6,
,True,2024-08-23_657,,,,Detection,AM,,,2024-08-23T13:38:07.990000,0.6683614253997803,,2024-08-23,,,,2024-08-23T13:38:07.990000,,,,False,R50D6,
,True,2024-08-23_658,,,,Detection,AM,,,2024-08-23T13:38:09,0.21875692903995514,,2024-08-23,,,,2024-08-23T13:38:09,,,,False,R50D6,
,True,2024-08-23_659,,,,Detection,AM,,,2024-08-23T13:38:39,0.5283734202384949,,2024-08-23,,,,2024-08-23T13:38:39,,,,False,R50D6,
,True,2024-08-23_660,,,,Detection,AM,,,2024-08-23T13:39:49.010000,0.3182603120803833,,2024-08-23,,,,2024-08-23T13:39:49.010000,,,,False,R50D6,
,True,2024-08-23_661,,,,Detection,AM,,,2024-08-23T13:41:09.140000,0.5681012272834778,,2024-08-23,,,,2024-08-23T13:41:09.140000,,,,False,R50D6,
,True,2024-08-23_662,,,,Detection,AM,,,2024-08-23T13:42:12.750000,0.41295549273490906,,2024-08-23,,,,2024-08-23T13:42:12.750000,,,,False,R50D6,
,True,2024-08-23_663,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T13:42:13.120000,,,,False,R50D6,
,True,2024-08-23_664,,,,Detection,AM,,,2024-08-23T13:43:46.020000,0.8010663986206055,,2024-08-23,,,,2024-08-23T13:43:46.020000,,,,False,R50D6,
,True,2024-08-23_665,,,,Detection,AM,,,2024-08-23T13:45:06,0.8386141061782837,,2024-08-23,,,,2024-08-23T13:45:06,,,,False,R50D6,
,True,2024-08-23_666,,,,Detection,AM,,,2024-08-23T13:45:42.950000,0.16194413602352142,,2024-08-23,,,,2024-08-23T13:45:42.950000,,,,False,R50D6,
,True,2024-08-23_667,,,,Detection,AM,,,2024-08-23T13:46:43.860000,0.2550375759601593,,2024-08-23,,,,2024-08-23T13:46:43.860000,,,,False,R50D6,
,True,2024-08-23_668,,,,Detection,AM,,,2024-08-23T13:47:01.490000,0.16766926646232605,,2024-08-23,,,,2024-08-23T13:47:01.490000,,,,False,R50D6,
,True,2024-08-23_669,,,,Detection,AM,,,2024-08-23T13:47:35,0.3676981031894684,,2024-08-23,,,,2024-08-23T13:47:35,,,,False,R50D6,
,True,2024-08-23_670,,,,Detection,AM,,,2024-08-23T13:47:36.010000,0.5427922010421753,,2024-08-23,,,,2024-08-23T13:47:36.010000,,,,False,R50D6,
,True,2024-08-23_671,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T13:47:38.300000,,,,False,R50D6,
,True,2024-08-23_672,,,,Detection,AM,,,2024-08-23T13:50:30.720000,0.4016115069389343,,2024-08-23,,,,2024-08-23T13:50:30.720000,,,,False,R50D6,
,True,2024-08-23_673,,,,Detection,AM,,,2024-08-23T13:51:00.540000,0.5679691433906555,,2024-08-23,,,,2024-08-23T13:51:00.540000,,,,False,R50D6,
,True,2024-08-23_674,,,,Detection,AM,,,2024-08-23T14:01:52.950000,0.1016528308391571,,2024-08-23,,,,2024-08-23T14:01:52.950000,,,,False,R50D6,
,True,2024-08-23_675,,,,Detection,AM,,,2024-08-23T14:02:11.300000,0.7253427505493164,,2024-08-23,,,,2024-08-23T14:02:11.300000,,,,False,R50D6,
,True,2024-08-23_676,,,,Detection,AM,,,2024-08-23T14:04:10.960000,0.9144062995910645,,2024-08-23,,,,2024-08-23T14:04:10.960000,,,,False,R50D6,
,True,2024-08-23_677,,,,Detection,AM,,,2024-08-23T14:13:54.470000,0.5113586783409119,,2024-08-23,,,,2024-08-23T14:13:54.470000,,,,False,R50D6,
,True,2024-08-23_678,,,,Detection,AM,,,2024-08-23T14:16:27.250000,0.8389894962310791,,2024-08-23,,,,2024-08-23T14:16:27.250000,,,,False,R50D6,
,True,2024-08-23_679,,,,Detection,AM,,,2024-08-23T14:17:14.960000,0.5810365080833435,,2024-08-23,,,,2024-08-23T14:17:14.960000,,,,False,R50D6,
,True,2024-08-23_680,,,,Detection,AM,,,2024-08-23T14:20:53.220000,0.5369227528572083,,2024-08-23,,,,2024-08-23T14:20:53.220000,,,,False,R50D6,
,True,2024-08-23_681,,,,Detection,AM,,,2024-08-23T14:21:21.900000,0.3177601397037506,,2024-08-23,,,,2024-08-23T14:21:21.900000,,,,False,R50D6,
,True,2024-08-23_682,,,,Detection,AM,,,2024-08-23T14:24:47.520000,0.8600866794586182,,2024-08-23,,,,2024-08-23T14:24:47.520000,,,,False,R50D6,
,True,2024-08-23_683,,,,Detection,AM,,,2024-08-23T14:31:55.290000,0.7098637223243713,,2024-08-23,,,,2024-08-23T14:31:55.290000,,,,False,R50D6,
,True,2024-08-23_684,,,,Detection,AM,,,2024-08-23T14:33:24.500000,0.7556645274162292,,2024-08-23,,,,2024-08-23T14:33:24.500000,,,,False,R50D6,
,True,2024-08-23_685,,,,Detection,AM,,,2024-08-23T14:34:28.250000,0.8735633492469788,,2024-08-23,,,,2024-08-23T14:34:28.250000,,,,False,R50D6,
,True,2024-08-23_686,,,,Detection,AM,,,2024-08-23T14:36:08,0.8576411604881287,,2024-08-23,,,,2024-08-23T14:36:08,,,,False,R50D6,
,True,2024-08-23_687,,,,Detection,AM,,,2024-08-23T14:42:24.820000,0.8164463043212891,,2024-08-23,,,,2024-08-23T14:42:24.820000,,,,False,R50D6,
,True,2024-08-23_688,,,,Detection,AM,,,2024-08-23T14:42:46.320000,0.47908511757850647,,2024-08-23,,,,2024-08-23T14:42:46.320000,,,,False,R50D6,
,True,2024-08-23_689,,,,Detection,AM,,,2024-08-23T14:43:25.180000,0.7204030752182007,,2024-08-23,,,,2024-08-23T14:43:25.180000,,,,False,R50D6,
,True,2024-08-23_690,,,,Detection,AM,,,2024-08-23T14:44:25.770000,0.8916822671890259,,2024-08-23,,,,2024-08-23T14:44:25.770000,,,,False,R50D6,
,True,2024-08-23_691,,,,Detection,AM,,,2024-08-23T14:45:26.010000,0.9103848338127136,,2024-08-23,,,,2024-08-23T14:45:26.010000,,,,False,R50D6,
,True,2024-08-23_692,,,,Detection,AM,,,2024-08-23T14:46:19.490000,0.12625735998153687,,2024-08-23,,,,2024-08-23T14:46:19.490000,,,,False,R50D6,
,True,2024-08-23_693,,,,Detection,AM,,,2024-08-23T14:47:30.230000,0.8060945272445679,,2024-08-23,,,,2024-08-23T14:47:30.230000,,,,False,R50D6,
,True,2024-08-23_694,,,,Detection,AM,,,2024-08-23T14:50:09.800000,0.11251354217529297,,2024-08-23,,,,2024-08-23T14:50:09.800000,,,,False,R50D6,
,True,2024-08-23_695,,,,Detection,AM,,,2024-08-23T14:51:21.130000,0.5550072193145752,,2024-08-23,,,,2024-08-23T14:51:21.130000,,,,False,R50D6,
,True,2024-08-23_696,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T14:51:21.640000,,,,False,R50D6,
,True,2024-08-23_697,,,,Detection,AM,,,2024-08-23T14:55:43.760000,0.6433010697364807,,2024-08-23,,,,2024-08-23T14:55:43.760000,,,,False,R50D6,
,True,2024-08-23_698,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T14:55:44.110000,,,,False,R50D6,
,True,2024-08-23_699,,,,Detection,AM,,,2024-08-23T14:58:19.510000,0.7389341592788696,,2024-08-23,,,,2024-08-23T14:58:19.510000,,,,False,R50D6,
,True,2024-08-23_700,,,,Detection,AM,,,2024-08-23T14:58:53.120000,0.2034284919500351,,2024-08-23,,,,2024-08-23T14:58:53.120000,,,,False,R50D6,
,True,2024-08-23_701,,,,Detection,AM,,,2024-08-23T14:59:30.030000,0.8103554844856262,,2024-08-23,,,,2024-08-23T14:59:30.030000,,,,False,R50D6,
,True,2024-08-23_702,,,,Detection,AM,,,2024-08-23T14:59:52.990000,0.4796094000339508,,2024-08-23,,,,2024-08-23T14:59:52.990000,,,,False,R50D6,
,True,2024-08-23_703,,,,Detection,AM,,,2024-08-23T14:59:54.010000,0.24844993650913239,,2024-08-23,,,,2024-08-23T14:59:54.010000,,,,False,R50D6,
,True,2024-08-23_704,,,,Detection,AM,,,2024-08-23T15:00:33.780000,0.8277655243873596,,2024-08-23,,,,2024-08-23T15:00:33.780000,,,,False,R50D6,
,True,2024-08-23_705,,,,Detection,AM,,,2024-08-23T15:01:27.260000,0.8982222676277161,,2024-08-23,,,,2024-08-23T15:01:27.260000,,,,False,R50D6,
,True,2024-08-23_706,,,,Detection,AM,,,2024-08-23T15:02:08.300000,0.7370559573173523,,2024-08-23,,,,2024-08-23T15:02:08.300000,,,,False,R50D6,
,True,2024-08-23_707,,,,Detection,AM,,,2024-08-23T15:05:07.980000,0.36511456966400146,,2024-08-23,,,,2024-08-23T15:05:07.980000,,,,False,R50D6,
,True,2024-08-23_708,,,,Detection,AM,,,2024-08-23T15:07:31.320000,0.5373262166976929,,2024-08-23,,,,2024-08-23T15:07:31.320000,,,,False,R50D6,
,True,2024-08-23_709,,,,Detection,AM,,,2024-08-23T15:09:25.440000,0.8514727354049683,,2024-08-23,,,,2024-08-23T15:09:25.440000,,,,False,R50D6,
,True,2024-08-23_710,,,,Detection,AM,,,2024-08-23T15:10:22.230000,0.26345595717430115,,2024-08-23,,,,2024-08-23T15:10:22.230000,,,,False,R50D6,
,True,2024-08-23_711,,,,Detection,AM,,,2024-08-23T15:12:11.110000,0.4975283145904541,,2024-08-23,,,,2024-08-23T15:12:11.110000,,,,False,R50D6,
,True,2024-08-23_712,,,,Detection,AM,,,2024-08-23T15:13:05.990000,0.8586022853851318,,2024-08-23,,,,2024-08-23T15:13:05.990000,,,,False,R50D6,
,True,2024-08-23_713,,,,Detection,AM,,,2024-08-23T15:13:55.740000,0.822114109992981,,2024-08-23,,,,2024-08-23T15:13:55.740000,,,,False,R50D6,
,True,2024-08-23_714,,,,Detection,AM,,,2024-08-23T15:14:25.930000,0.5758406519889832,,2024-08-23,,,,2024-08-23T15:14:25.930000,,,,False,R50D6,
,True,2024-08-23_715,,,,Detection,AM,,,2024-08-23T15:14:55.670000,0.665879487991333,,2024-08-23,,,,2024-08-23T15:14:55.670000,,,,False,R50D6,
,True,2024-08-23_716,,,,Detection,AM,,,2024-08-23T15:15:58.770000,0.8588120341300964,,2024-08-23,,,,2024-08-23T15:15:58.770000,,,,False,R50D6,
,True,2024-08-23_717,,,,Detection,AM,,,2024-08-23T15:17:19.080000,0.15666784346103668,,2024-08-23,,,,2024-08-23T15:17:19.080000,,,,False,R50D6,
,True,2024-08-23_718,,,,Detection,AM,,,2024-08-23T15:18:05.240000,0.8911452889442444,,2024-08-23,,,,2024-08-23T15:18:05.240000,,,,False,R50D6,
,True,2024-08-23_719,,,,Detection,AM,,,2024-08-23T15:18:58.530000,0.8937360048294067,,2024-08-23,,,,2024-08-23T15:18:58.530000,,,,False,R50D6,
,True,2024-08-23_720,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T15:18:59.080000,,,,False,R50D6,
,True,2024-08-23_721,,,,Detection,AM,,,2024-08-23T15:20:02.210000,0.6188568472862244,,2024-08-23,,,,2024-08-23T15:20:02.210000,,,,False,R50D6,
,True,2024-08-23_722,,,,Detection,AM,,,2024-08-23T15:20:12.340000,0.23000822961330414,,2024-08-23,,,,2024-08-23T15:20:12.340000,,,,False,R50D6,
,True,2024-08-23_723,,,,Detection,AM,,,2024-08-23T15:21:02.530000,0.906370222568512,,2024-08-23,,,,2024-08-23T15:21:02.530000,,,,False,R50D6,
,True,2024-08-23_724,,,,Detection,AM,,,2024-08-23T15:22:48.510000,0.8832404613494873,,2024-08-23,,,,2024-08-23T15:22:48.510000,,,,False,R50D6,
,True,2024-08-23_725,,,,Detection,AM,,,2024-08-23T15:23:36.990000,0.3054980933666229,,2024-08-23,,,,2024-08-23T15:23:36.990000,,,,False,R50D6,
,True,2024-08-23_726,,,,Detection,AM,,,2024-08-23T15:24:44.770000,0.9000647664070129,,2024-08-23,,,,2024-08-23T15:24:44.770000,,,,False,R50D6,
,True,2024-08-23_727,,,,Detection,AM,,,2024-08-23T15:25:42.030000,0.9129350781440735,,2024-08-23,,,,2024-08-23T15:25:42.030000,,,,False,R50D6,
,True,2024-08-23_728,,,,Detection,AM,,,2024-08-23T15:26:36.690000,0.529437780380249,,2024-08-23,,,,2024-08-23T15:26:36.690000,,,,False,R50D6,
,True,2024-08-23_729,,,,Detection,AM,,,2024-08-23T15:28:24.520000,0.22089198231697083,,2024-08-23,,,,2024-08-23T15:28:24.520000,,,,False,R50D6,
,True,2024-08-23_730,,,,Detection,AM,,,2024-08-23T15:30:43.400000,0.2947312891483307,,2024-08-23,,,,2024-08-23T15:30:43.400000,,,,False,R50D6,
,True,2024-08-23_731,,,,Detection,AM,,,2024-08-23T15:31:19.180000,0.30323535203933716,,2024-08-23,,,,2024-08-23T15:31:19.180000,,,,False,R50D6,
,True,2024-08-23_732,,,,Detection,AM,,,2024-08-23T15:31:23.530000,0.12770786881446838,,2024-08-23,,,,2024-08-23T15:31:23.530000,,,,False,R50D6,
,True,2024-08-23_733,,,,Detection,AM,,,2024-08-23T15:31:58.560000,0.6654309630393982,,2024-08-23,,,,2024-08-23T15:31:58.560000,,,,False,R50D6,
,True,2024-08-23_734,,,,Detection,AM,,,2024-08-23T15:34:08.010000,0.4885086417198181,,2024-08-23,,,,2024-08-23T15:34:08.010000,,,,False,R50D6,
,True,2024-08-23_735,,,,Detection,AM,,,2024-08-23T15:37:22.020000,0.2053302824497223,,2024-08-23,,,,2024-08-23T15:37:22.020000,,,,False,R50D6,
,True,2024-08-23_736,,,,Detection,AM,,,2024-08-23T15:37:29.090000,0.1456781029701233,,2024-08-23,,,,2024-08-23T15:37:29.090000,,,,False,R50D6,
,True,2024-08-23_737,,,,Detection,AM,,,2024-08-23T15:37:50.430000,0.10581348836421967,,2024-08-23,,,,2024-08-23T15:37:50.430000,,,,False,R50D6,
,True,2024-08-23_738,,,,Detection,AM,,,2024-08-23T15:39:38.030000,0.20579446852207184,,2024-08-23,,,,2024-08-23T15:39:38.030000,,,,False,R50D6,
,True,2024-08-23_739,,,,Detection,AM,,,2024-08-23T15:40:05.010000,0.8019037842750549,,2024-08-23,,,,2024-08-23T15:40:05.010000,,,,False,R50D6,
,True,2024-08-23_740,,,,Detection,AM,,,2024-08-23T15:40:05.970000,0.12253862619400024,,2024-08-23,,,,2024-08-23T15:40:05.970000,,,,False,R50D6,
,True,2024-08-23_741,,,,Detection,AM,,,2024-08-23T15:41:25.420000,0.3557611107826233,,2024-08-23,,,,2024-08-23T15:41:25.420000,,,,False,R50D6,
,True,2024-08-23_742,,,,Detection,AM,,,2024-08-23T15:43:27.550000,0.2838470935821533,,2024-08-23,,,,2024-08-23T15:43:27.550000,,,,False,R50D6,
,True,2024-08-23_743,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T15:43:28.430000,,,,False,R50D6,
,True,2024-08-23_744,,,,Detection,AM,,,2024-08-23T15:48:38.020000,0.11871380358934402,,2024-08-23,,,,2024-08-23T15:48:38.020000,,,,False,R50D6,
,True,2024-08-23_745,,,,Detection,AM,,,2024-08-23T15:50:46.610000,0.10576328635215759,,2024-08-23,,,,2024-08-23T15:50:46.610000,,,,False,R50D6,
,True,2024-08-23_746,,,,Detection,AM,,,2024-08-23T15:52:16.800000,0.3915438652038574,,2024-08-23,,,,2024-08-23T15:52:16.800000,,,,False,R50D6,
,True,2024-08-23_747,,,,Detection,AM,,,2024-08-23T15:56:51.070000,0.3249765932559967,,2024-08-23,,,,2024-08-23T15:56:51.070000,,,,False,R50D6,
,True,2024-08-23_748,,,,Detection,AM,,,2024-08-23T15:58:49.040000,0.11950697749853134,,2024-08-23,,,,2024-08-23T15:58:49.040000,,,,False,R50D6,
,True,2024-08-23_749,,,,Detection,AM,,,2024-08-23T15:59:37.100000,0.6382588744163513,,2024-08-23,,,,2024-08-23T15:59:37.100000,,,,False,R50D6,
,True,2024-08-23_750,,,,Detection,AM,,,2024-08-23T16:00:23.040000,0.819856584072113,,2024-08-23,,,,2024-08-23T16:00:23.040000,,,,False,R50D6,
,True,2024-08-23_751,,,,Detection,AM,,,2024-08-23T16:00:49.150000,0.6875467896461487,,2024-08-23,,,,2024-08-23T16:00:49.150000,,,,False,R50D6,
,True,2024-08-23_752,,,,Detection,AM,,,2024-08-23T16:03:18.260000,0.8068042993545532,,2024-08-23,,,,2024-08-23T16:03:18.260000,,,,False,R50D6,
,True,2024-08-23_753,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T16:03:18.940000,,,,False,R50D6,
,True,2024-08-23_754,,,,Detection,AM,,,2024-08-23T16:07:23.960000,0.5027405619621277,,2024-08-23,,,,2024-08-23T16:07:23.960000,,,,False,R50D6,
,True,2024-08-23_755,,,,Detection,AM,,,2024-08-23T16:09:25.010000,0.20821326971054077,,2024-08-23,,,,2024-08-23T16:09:25.010000,,,,False,R50D6,
,True,2024-08-23_756,,,,Detection,AM,,,2024-08-23T16:09:51.880000,0.23582954704761505,,2024-08-23,,,,2024-08-23T16:09:51.880000,,,,False,R50D6,
,True,2024-08-23_757,,,,Detection,AM,,,2024-08-23T16:12:35.960000,0.14577820897102356,,2024-08-23,,,,2024-08-23T16:12:35.960000,,,,False,R50D6,
,True,2024-08-23_758,,,,Detection,AM,,,2024-08-23T16:13:41.900000,0.6148217916488647,,2024-08-23,,,,2024-08-23T16:13:41.900000,,,,False,R50D6,
,True,2024-08-23_759,,,,Detection,AM,,,2024-08-23T16:14:21.100000,0.32671451568603516,,2024-08-23,,,,2024-08-23T16:14:21.100000,,,,False,R50D6,
,True,2024-08-23_760,,,,Detection,AM,,,2024-08-23T16:15:42.910000,0.2585471570491791,,2024-08-23,,,,2024-08-23T16:15:42.910000,,,,False,R50D6,
,True,2024-08-23_761,,,,Detection,AM,,,2024-08-23T16:16:23.830000,0.7544699907302856,,2024-08-23,,,,2024-08-23T16:16:23.830000,,,,False,R50D6,
,True,2024-08-23_762,,,,Detection,AM,,,2024-08-23T16:16:47.980000,0.5468974113464355,,2024-08-23,,,,2024-08-23T16:16:47.980000,,,,False,R50D6,
,True,2024-08-23_763,,,,Detection,AM,,,2024-08-23T16:16:52.810000,0.46133917570114136,,2024-08-23,,,,2024-08-23T16:16:52.810000,,,,False,R50D6,
,True,2024-08-23_764,,,,Detection,AM,,,2024-08-23T16:17:23.950000,0.3761773109436035,,2024-08-23,,,,2024-08-23T16:17:23.950000,,,,False,R50D6,
,True,2024-08-23_765,,,,Detection,AM,,,2024-08-23T16:17:25,0.5851720571517944,,2024-08-23,,,,2024-08-23T16:17:25,,,,False,R50D6,
,True,2024-08-23_766,,,,Detection,AM,,,2024-08-23T16:17:25.970000,0.2113170325756073,,2024-08-23,,,,2024-08-23T16:17:25.970000,,,,False,R50D6,
,True,2024-08-23_767,,,,Detection,AM,,,2024-08-23T16:17:36.390000,0.12559066712856293,,2024-08-23,,,,2024-08-23T16:17:36.390000,,,,False,R50D6,
,True,2024-08-23_768,,,,Detection,AM,,,2024-08-23T16:23:53.090000,0.7423776388168335,,2024-08-23,,,,2024-08-23T16:23:53.090000,,,,False,R50D6,
,True,2024-08-23_769,,,,Detection,AM,,,2024-08-23T16:23:54.050000,0.15459740161895752,,2024-08-23,,,,2024-08-23T16:23:54.050000,,,,False,R50D6,
,True,2024-08-23_770,,,,Detection,AM,,,2024-08-23T16:24:36.020000,0.4749401807785034,,2024-08-23,,,,2024-08-23T16:24:36.020000,,,,False,R50D6,
,True,2024-08-23_771,,,,Detection,AM,,,2024-08-23T16:24:39.780000,0.11407209187746048,,2024-08-23,,,,2024-08-23T16:24:39.780000,,,,False,R50D6,
,True,2024-08-23_772,,,,Detection,AM,,,2024-08-23T16:25:14,0.27589961886405945,,2024-08-23,,,,2024-08-23T16:25:14,,,,False,R50D6,
,True,2024-08-23_773,,,,Detection,AM,,,2024-08-23T16:29:49.530000,0.298910528421402,,2024-08-23,,,,2024-08-23T16:29:49.530000,,,,False,R50D6,
,True,2024-08-23_774,,,,Detection,AM,,,2024-08-23T16:31:35.960000,0.10923787206411362,,2024-08-23,,,,2024-08-23T16:31:35.960000,,,,False,R50D6,
,True,2024-08-23_775,,,,Detection,AM,,,2024-08-23T16:31:36.980000,0.42738184332847595,,2024-08-23,,,,2024-08-23T16:31:36.980000,,,,False,R50D6,
,True,2024-08-23_776,,,,Detection,AM,,,2024-08-23T16:31:37.990000,0.45445379614830017,,2024-08-23,,,,2024-08-23T16:31:37.990000,,,,False,R50D6,
,True,2024-08-23_777,,,,Detection,AM,,,2024-08-23T16:32:29.890000,0.3647921681404114,,2024-08-23,,,,2024-08-23T16:32:29.890000,,,,False,R50D6,
,True,2024-08-23_778,,,,Detection,AM,,,2024-08-23T16:37:06.800000,0.3898231089115143,,2024-08-23,,,,2024-08-23T16:37:06.800000,,,,False,R50D6,
,True,2024-08-23_779,,,,Detection,AM,,,2024-08-23T16:38:41.920000,0.8397477269172668,,2024-08-23,,,,2024-08-23T16:38:41.920000,,,,False,R50D6,
,True,2024-08-23_780,,,,Detection,AM,,,2024-08-23T16:43:56.070000,0.6519598364830017,,2024-08-23,,,,2024-08-23T16:43:56.070000,,,,False,R50D6,
,True,2024-08-23_781,,,,Detection,AM,,,2024-08-23T16:47:53.170000,0.6961777210235596,,2024-08-23,,,,2024-08-23T16:47:53.170000,,,,False,R50D6,
,True,2024-08-23_782,,,,Detection,AM,,,2024-08-23T16:50:35.980000,0.35626134276390076,,2024-08-23,,,,2024-08-23T16:50:35.980000,,,,False,R50D6,
,True,2024-08-23_783,,,,Detection,AM,,,2024-08-23T16:50:36.990000,0.2533600628376007,,2024-08-23,,,,2024-08-23T16:50:36.990000,,,,False,R50D6,
,True,2024-08-23_784,,,,Detection,AM,,,2024-08-23T16:51:23.830000,0.7104389071464539,,2024-08-23,,,,2024-08-23T16:51:23.830000,,,,False,R50D6,
,True,2024-08-23_785,,,,Detection,AM,,,2024-08-23T16:56:51.930000,0.799180805683136,,2024-08-23,,,,2024-08-23T16:56:51.930000,,,,False,R50D6,
,True,2024-08-23_786,,,,Detection,AM,,,2024-08-23T16:57:20.990000,0.16766352951526642,,2024-08-23,,,,2024-08-23T16:57:20.990000,,,,False,R50D6,
,True,2024-08-23_787,,,,Detection,AM,,,2024-08-23T17:07:52.040000,0.17214588820934296,,2024-08-23,,,,2024-08-23T17:07:52.040000,,,,False,R50D6,
,True,2024-08-23_788,,,,Detection,AM,,,2024-08-23T17:07:53.070000,0.32257965207099915,,2024-08-23,,,,2024-08-23T17:07:53.070000,,,,False,R50D6,
,True,2024-08-23_789,,,,Detection,AM,,,2024-08-23T17:08:23.240000,0.12860403954982758,,2024-08-23,,,,2024-08-23T17:08:23.240000,,,,False,R50D6,
,True,2024-08-23_790,,,,Detection,AM,,,2024-08-23T17:12:20.980000,0.3110821545124054,,2024-08-23,,,,2024-08-23T17:12:20.980000,,,,False,R50D6,
,True,2024-08-23_791,,,,Detection,AM,,,2024-08-23T17:14:09.970000,0.6213061213493347,,2024-08-23,,,,2024-08-23T17:14:09.970000,,,,False,R50D6,
,True,2024-08-23_792,,,,Detection,AM,,,2024-08-23T17:14:10.880000,0.7528463006019592,,2024-08-23,,,,2024-08-23T17:14:10.880000,,,,False,R50D6,
,True,2024-08-23_793,,,,Detection,AM,,,2024-08-23T17:16:23.100000,0.3564685583114624,,2024-08-23,,,,2024-08-23T17:16:23.100000,,,,False,R50D6,
,True,2024-08-23_794,,,,Detection,AM,,,2024-08-23T17:24:22.020000,0.866070032119751,,2024-08-23,,,,2024-08-23T17:24:22.020000,,,,False,R50D6,
,True,2024-08-23_795,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T17:24:22.490000,,,,False,R50D6,
,True,2024-08-23_796,,,,Detection,AM,,,2024-08-23T17:26:55.050000,0.8070728778839111,,2024-08-23,,,,2024-08-23T17:26:55.050000,,,,False,R50D6,
,True,2024-08-23_797,,,,Detection,AM,,,2024-08-23T17:27:24.170000,0.29497742652893066,,2024-08-23,,,,2024-08-23T17:27:24.170000,,,,False,R50D6,
,True,2024-08-23_798,,,,Detection,AM,,,2024-08-23T17:27:26.610000,0.7249954342842102,,2024-08-23,,,,2024-08-23T17:27:26.610000,,,,False,R50D6,
,True,2024-08-23_799,,,,Detection,AM,,,2024-08-23T17:28:42.520000,0.7350844740867615,,2024-08-23,,,,2024-08-23T17:28:42.520000,,,,False,R50D6,
,True,2024-08-23_800,,,,Detection,AM,,,2024-08-23T17:29:59.630000,0.7368845343589783,,2024-08-23,,,,2024-08-23T17:29:59.630000,,,,False,R50D6,
,True,2024-08-23_801,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T17:30:00.430000,,,,False,R50D6,
,True,2024-08-23_802,,,,Detection,AM,,,2024-08-23T17:32:21.060000,0.4887295067310333,,2024-08-23,,,,2024-08-23T17:32:21.060000,,,,False,R50D6,
,True,2024-08-23_803,,,,Detection,AM,,,2024-08-23T17:34:22.170000,0.7156546711921692,,2024-08-23,,,,2024-08-23T17:34:22.170000,,,,False,R50D6,
,True,2024-08-23_804,,,,Detection,AM,,,2024-08-23T17:41:07.700000,0.3275206685066223,,2024-08-23,,,,2024-08-23T17:41:07.700000,,,,False,R50D6,
,True,2024-08-23_805,,,,Detection,AM,,,2024-08-23T17:42:53.980000,0.4656539559364319,,2024-08-23,,,,2024-08-23T17:42:53.980000,,,,False,R50D6,
,True,2024-08-23_806,,,,Detection,AM,,,2024-08-23T17:43:22.190000,0.15333053469657898,,2024-08-23,,,,2024-08-23T17:43:22.190000,,,,False,R50D6,
,True,2024-08-23_807,,,,Detection,AM,,,2024-08-23T17:44:14.200000,0.7951803803443909,,2024-08-23,,,,2024-08-23T17:44:14.200000,,,,False,R50D6,
,True,2024-08-23_808,,,,Detection,AM,,,,,,2024-08-23,,,,2024-08-23T17:44:17.200000,,,,False,R50D6,
