unique_id,catalogued,s_predicted,plot_path,event_id,p_detected,network,code,epi_distance,provider,depth,lat,s_detected,detected,mag,p_error,date,time,s_error,mag_type,p_predicted,long,s_confidence,p_confidence
2024-07-02_662,False,,,,2024-07-02T13:56:26.940000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T13:56:26.940000,,,,,,0.5210320949554443
2024-07-02_663,False,,,,2024-07-02T13:57:21.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T13:57:21.100000,,,,,,0.6488574743270874
2024-07-02_664,False,,,,2024-07-02T13:57:34.830000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T13:57:34.830000,,,,,,0.21946759521961212
2024-07-02_665,False,,,,2024-07-02T13:58:58.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T13:58:58.030000,,,,,,0.1859602928161621
2024-07-02_666,False,,,,2024-07-02T13:59:53.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T13:59:53.060000,,,,,,0.32607004046440125
2024-07-02_667,False,,,,2024-07-02T14:03:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:03:05,,,,,,0.1657743602991104
2024-07-02_668,False,,,,2024-07-02T14:03:06.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:03:06.010000,,,,,,0.7168200612068176
2024-07-02_669,False,,,,2024-07-02T14:03:36.650000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:03:36.650000,,,,,,0.37645670771598816
2024-07-02_670,False,,,,2024-07-02T14:05:09.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:05:09.960000,,,,,,0.13863308727741241
2024-07-02_671,False,,,,2024-07-02T14:05:10.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:05:10.960000,,,,,,0.459213525056839
2024-07-02_672,False,,,,2024-07-02T14:05:11.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:05:11.980000,,,,,,0.18239180743694305
2024-07-02_673,False,,,,2024-07-02T14:07:23.130000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:07:23.130000,,,,,,0.4690820872783661
2024-07-02_674,False,,,,2024-07-02T14:08:06.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:08:06.990000,,,,,,0.41973844170570374
2024-07-02_675,False,,,,2024-07-02T14:08:07.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:08:07.980000,,,,,,0.17993730306625366
2024-07-02_676,False,,,,2024-07-02T14:09:11.780000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:09:11.780000,,,,,,0.17232918739318848
2024-07-02_677,False,,,,2024-07-02T14:10:54.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:10:54.060000,,,,,,0.48154574632644653
2024-07-02_678,False,,,,2024-07-02T14:10:55.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:10:55.020000,,,,,,0.1262054443359375
2024-07-02_679,False,,,,2024-07-02T14:11:17.880000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:11:17.880000,,,,,,0.75139319896698
2024-07-02_680,False,,,,2024-07-02T14:12:41.190000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:12:41.190000,,,,,,0.6254562735557556
2024-07-02_681,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:12:41.860000,,,,,,
2024-07-02_682,False,,,,2024-07-02T14:13:37.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:13:37.010000,,,,,,0.33314016461372375
2024-07-02_683,False,,,,2024-07-02T14:13:37.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:13:37.990000,,,,,,0.39595890045166016
2024-07-02_684,False,,,,2024-07-02T14:16:01.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:16:01.030000,,,,,,0.7245280742645264
2024-07-02_685,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:16:01.780000,,,,,,
2024-07-02_686,False,,,,2024-07-02T14:18:55.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:18:55.010000,,,,,,0.42425692081451416
2024-07-02_687,False,,,,2024-07-02T14:19:18.600000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:19:18.600000,,,,,,0.6452037692070007
2024-07-02_688,False,,,,2024-07-02T14:20:57,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:20:57,,,,,,0.3520292043685913
2024-07-02_689,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:20:59.350000,,,,,,
2024-07-02_690,False,,,,2024-07-02T14:22:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:22:05,,,,,,0.1937107890844345
2024-07-02_691,False,,,,2024-07-02T14:22:06.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:22:06.990000,,,,,,0.11033152043819427
2024-07-02_692,False,,,,2024-07-02T14:22:07.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:22:07.970000,,,,,,0.10616474598646164
2024-07-02_693,False,,,,2024-07-02T14:22:20.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:22:20.960000,,,,,,0.1812017560005188
2024-07-02_694,False,,,,2024-07-02T14:25:11.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:25:11.030000,,,,,,0.4036698043346405
2024-07-02_695,False,,,,2024-07-02T14:25:35.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:25:35.990000,,,,,,0.37376734614372253
2024-07-02_696,False,,,,2024-07-02T14:26:23.080000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:26:23.080000,,,,,,0.10416025668382645
2024-07-02_697,False,,,,2024-07-02T14:27:05.110000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:27:05.110000,,,,,,0.7712821364402771
2024-07-02_698,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:27:05.790000,,,,,,
2024-07-02_699,False,,,,2024-07-02T14:30:47.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:30:47.020000,,,,,,0.8347465991973877
2024-07-02_700,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:30:47.880000,,,,,,
2024-07-02_701,False,,,,2024-07-02T14:32:53.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:32:53.060000,,,,,,0.7580320239067078
2024-07-02_702,False,,,,2024-07-02T14:33:22.780000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:33:22.780000,,,,,,0.2565635144710541
2024-07-02_703,False,,,,2024-07-02T14:33:51.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:33:51.990000,,,,,,0.13281840085983276
2024-07-02_704,False,,,,2024-07-02T14:34:38,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:34:38,,,,,,0.8896405100822449
2024-07-02_705,False,,,,2024-07-02T14:34:38.930000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:34:38.930000,,,,,,0.4491906762123108
2024-07-02_706,False,,,,2024-07-02T14:35:50.770000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:35:50.770000,,,,,,0.11887131631374359
2024-07-02_707,False,,,,2024-07-02T14:36:15.750000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:36:15.750000,,,,,,0.5716943144798279
2024-07-02_708,False,,,,2024-07-02T14:36:36.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:36:36.970000,,,,,,0.8218291401863098
2024-07-02_709,False,,,,2024-07-02T14:37:06.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:37:06.980000,,,,,,0.45612165331840515
2024-07-02_710,False,,,,2024-07-02T14:37:07.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:37:07.980000,,,,,,0.5675074458122253
2024-07-02_711,False,,,,2024-07-02T14:40:09.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:40:09.970000,,,,,,0.6304628252983093
2024-07-02_712,False,,,,2024-07-02T14:42:20.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:42:20.060000,,,,,,0.7421916127204895
2024-07-02_713,False,,,,2024-07-02T14:43:20.040000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:43:20.040000,,,,,,0.1830824464559555
2024-07-02_714,False,,,,2024-07-02T14:44:56.900000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:44:56.900000,,,,,,0.8176358938217163
2024-07-02_715,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:44:57.300000,,,,,,
2024-07-02_716,False,,,,2024-07-02T14:46:23.920000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:46:23.920000,,,,,,0.5641288757324219
2024-07-02_717,False,,,,2024-07-02T14:46:41.070000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:46:41.070000,,,,,,0.24477221071720123
2024-07-02_718,False,,,,2024-07-02T14:47:05.050000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:47:05.050000,,,,,,0.8717212677001953
2024-07-02_719,False,,,,2024-07-02T14:47:25.570000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:47:25.570000,,,,,,0.573672354221344
2024-07-02_720,False,,,,2024-07-02T14:47:56.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:47:56.960000,,,,,,0.22648026049137115
2024-07-02_721,False,,,,2024-07-02T14:48:53,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:48:53,,,,,,0.21719571948051453
2024-07-02_722,False,,,,2024-07-02T14:49:08,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:49:08,,,,,,0.8650006651878357
2024-07-02_723,False,,,,2024-07-02T14:49:37.140000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:49:37.140000,,,,,,0.19657576084136963
2024-07-02_724,False,,,,2024-07-02T14:51:21.290000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:51:21.290000,,,,,,0.5336766242980957
2024-07-02_725,False,,,,2024-07-02T14:51:54.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:51:54.030000,,,,,,0.3510522246360779
2024-07-02_726,False,,,,2024-07-02T14:52:19.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:52:19.030000,,,,,,0.17349186539649963
2024-07-02_727,False,,,,2024-07-02T14:52:22,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:52:22,,,,,,0.21413664519786835
2024-07-02_728,False,,,,2024-07-02T14:54:10.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:54:10.010000,,,,,,0.3282628357410431
2024-07-02_729,False,,,,2024-07-02T14:54:11.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:54:11.020000,,,,,,0.13426204025745392
2024-07-02_730,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:54:11.970000,,,,,,
2024-07-02_731,False,,,,2024-07-02T14:54:46.360000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:54:46.360000,,,,,,0.1775851845741272
2024-07-02_732,False,,,,2024-07-02T14:55:06,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:55:06,,,,,,0.7640106081962585
2024-07-02_733,False,,,,2024-07-02T14:55:06.890000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:55:06.890000,,,,,,0.126425638794899
2024-07-02_734,False,,,,2024-07-02T14:55:37.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:55:37.980000,,,,,,0.49828770756721497
2024-07-02_735,False,,,,2024-07-02T14:56:36.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:56:36.010000,,,,,,0.9035312533378601
2024-07-02_736,False,,,,2024-07-02T14:58:28.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:58:28.100000,,,,,,0.8576014637947083
2024-07-02_737,False,,,,2024-07-02T14:59:21.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T14:59:21.030000,,,,,,0.7010079622268677
2024-07-02_738,False,,,,2024-07-02T15:01:53.930000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:01:53.930000,,,,,,0.26651808619499207
2024-07-02_739,False,,,,2024-07-02T15:02:13.070000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:02:13.070000,,,,,,0.7498075366020203
2024-07-02_740,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:02:13.500000,,,,,,
2024-07-02_741,False,,,,2024-07-02T15:02:32.890000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:02:32.890000,,,,,,0.5272307395935059
2024-07-02_742,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:02:33.610000,,,,,,
2024-07-02_743,False,,,,2024-07-02T15:03:36.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:03:36.990000,,,,,,0.2576371729373932
2024-07-02_744,False,,,,2024-07-02T15:04:13.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:04:13.100000,,,,,,0.42580971121788025
2024-07-02_745,False,,,,2024-07-02T15:06:39,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:06:39,,,,,,0.652871310710907
2024-07-02_746,False,,,,2024-07-02T15:07:09.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:07:09.010000,,,,,,0.7921438217163086
2024-07-02_747,False,,,,2024-07-02T15:07:49.930000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:07:49.930000,,,,,,0.21045199036598206
2024-07-02_748,False,,,,2024-07-02T15:08:11.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:08:11.950000,,,,,,0.23452728986740112
2024-07-02_749,False,,,,2024-07-02T15:09:08.940000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:09:08.940000,,,,,,0.1780608594417572
2024-07-02_750,False,,,,2024-07-02T15:09:10.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:09:10.950000,,,,,,0.13893814384937286
2024-07-02_751,False,,,,2024-07-02T15:09:36,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:09:36,,,,,,0.45488351583480835
2024-07-02_752,False,,,,2024-07-02T15:09:36.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:09:36.960000,,,,,,0.18290221691131592
2024-07-02_753,False,,,,2024-07-02T15:09:58.070000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:09:58.070000,,,,,,0.5996924638748169
2024-07-02_754,False,,,,2024-07-02T15:11:06.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:11:06.010000,,,,,,0.8541484475135803
2024-07-02_755,False,,,,2024-07-02T15:11:27.260000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:11:27.260000,,,,,,0.3280542492866516
2024-07-02_756,False,,,,2024-07-02T15:14:37.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:14:37.010000,,,,,,0.8081358075141907
2024-07-02_757,False,,,,2024-07-02T15:17:35,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:17:35,,,,,,0.14662262797355652
2024-07-02_758,False,,,,2024-07-02T15:18:10.150000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:18:10.150000,,,,,,0.26018425822257996
2024-07-02_759,False,,,,2024-07-02T15:18:40.570000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:18:40.570000,,,,,,0.23462636768817902
2024-07-02_760,False,,,,2024-07-02T15:19:50.890000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:19:50.890000,,,,,,0.6946662664413452
2024-07-02_761,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:19:51.380000,,,,,,
2024-07-02_762,False,,,,2024-07-02T15:20:24.470000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:20:24.470000,,,,,,0.189030259847641
2024-07-02_763,False,,,,2024-07-02T15:21:29.800000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:21:29.800000,,,,,,0.4443642199039459
2024-07-02_764,False,,,,2024-07-02T15:26:12.590000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:26:12.590000,,,,,,0.22470659017562866
2024-07-02_765,False,,,,2024-07-02T15:29:24.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:29:24.060000,,,,,,0.5513095259666443
2024-07-02_766,False,,,,2024-07-02T15:30:07.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:30:07.020000,,,,,,0.7852456569671631
2024-07-02_767,False,,,,2024-07-02T15:30:53.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:30:53.010000,,,,,,0.5895175933837891
2024-07-02_768,False,,,,2024-07-02T15:31:05,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:31:05,,,,,,0.438993901014328
2024-07-02_769,False,,,,2024-07-02T15:32:38,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:32:38,,,,,,0.6498588919639587
2024-07-02_770,False,,,,2024-07-02T15:32:38.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:32:38.980000,,,,,,0.192795068025589
2024-07-02_771,False,,,,2024-07-02T15:33:18.630000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:33:18.630000,,,,,,0.2763751149177551
2024-07-02_772,False,,,,2024-07-02T15:38:07.950000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:38:07.950000,,,,,,0.1652640998363495
2024-07-02_773,False,,,,2024-07-02T15:38:08.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:38:08.970000,,,,,,0.10867651551961899
2024-07-02_774,False,,,,2024-07-02T15:38:09.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:38:09.990000,,,,,,0.39837080240249634
2024-07-02_775,False,,,,2024-07-02T15:39:06.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:39:06.970000,,,,,,0.19520066678524017
2024-07-02_776,False,,,,2024-07-02T15:47:10.830000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:47:10.830000,,,,,,0.7675169110298157
2024-07-02_777,False,,,,2024-07-02T15:47:25.710000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:47:25.710000,,,,,,0.24651119112968445
2024-07-02_778,False,,,,2024-07-02T15:48:39.940000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:48:39.940000,,,,,,0.7851251363754272
2024-07-02_779,False,,,,2024-07-02T15:48:57.080000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:48:57.080000,,,,,,0.41738057136535645
2024-07-02_780,False,,,,2024-07-02T15:52:06.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:52:06.990000,,,,,,0.45032382011413574
2024-07-02_781,False,,,,2024-07-02T15:53:36.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:53:36.990000,,,,,,0.24569956958293915
2024-07-02_782,False,,,,2024-07-02T15:54:20.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:54:20.010000,,,,,,0.3833664357662201
2024-07-02_783,False,,,,2024-07-02T15:54:51.900000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:54:51.900000,,,,,,0.1234595775604248
2024-07-02_784,False,,,,2024-07-02T15:54:53.050000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:54:53.050000,,,,,,0.4276563227176666
2024-07-02_785,False,,,,2024-07-02T15:56:24.100000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T15:56:24.100000,,,,,,0.7502886652946472
2024-07-02_786,False,,,,2024-07-02T16:00:27.910000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:00:27.910000,,,,,,0.23035500943660736
2024-07-02_787,False,,,,2024-07-02T16:00:50.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:00:50.960000,,,,,,0.4696638584136963
2024-07-02_788,False,,,,2024-07-02T16:01:37.970000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:01:37.970000,,,,,,0.5216522812843323
2024-07-02_789,False,,,,2024-07-02T16:02:22.550000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:02:22.550000,,,,,,0.1260290890932083
2024-07-02_790,False,,,,2024-07-02T16:05:06.960000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:05:06.960000,,,,,,0.22438788414001465
2024-07-02_791,False,,,,2024-07-02T16:05:35,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:05:35,,,,,,0.36636966466903687
2024-07-02_792,False,,,,2024-07-02T16:06:53.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:06:53.010000,,,,,,0.18593475222587585
2024-07-02_793,False,,,,2024-07-02T16:06:54.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:06:54.010000,,,,,,0.20471875369548798
2024-07-02_794,False,,,,2024-07-02T16:06:55.030000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:06:55.030000,,,,,,0.2392403483390808
2024-07-02_795,False,,,,2024-07-02T16:07:49.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:07:49.980000,,,,,,0.16593590378761292
2024-07-02_796,False,,,,2024-07-02T16:07:50.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:07:50.990000,,,,,,0.19924624264240265
2024-07-02_797,False,,,,2024-07-02T16:07:52.010000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:07:52.010000,,,,,,0.21029989421367645
2024-07-02_798,False,,,,2024-07-02T16:12:35.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:12:35.090000,,,,,,0.10140866786241531
2024-07-02_799,False,,,,2024-07-02T16:13:42.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:13:42.990000,,,,,,0.10793273150920868
2024-07-02_800,False,,,,2024-07-02T16:14:52.880000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:14:52.880000,,,,,,0.588286280632019
2024-07-02_801,False,,,,2024-07-02T16:16:22.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:16:22.020000,,,,,,0.14285072684288025
2024-07-02_802,False,,,,2024-07-02T16:16:23.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:16:23.060000,,,,,,0.5331807732582092
2024-07-02_803,False,,,,2024-07-02T16:17:09.780000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:17:09.780000,,,,,,0.7308024764060974
2024-07-02_804,False,,,,2024-07-02T16:18:02.660000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:18:02.660000,,,,,,0.32622236013412476
2024-07-02_805,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:18:04.030000,,,,,,
2024-07-02_806,False,,,,2024-07-02T16:20:17.770000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:20:17.770000,,,,,,0.1518086940050125
2024-07-02_807,False,,,,2024-07-02T16:22:09.910000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:22:09.910000,,,,,,0.8618544936180115
2024-07-02_808,False,,,,2024-07-02T16:23:07,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:23:07,,,,,,0.6770420670509338
2024-07-02_809,False,,,,2024-07-02T16:23:21.370000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:23:21.370000,,,,,,0.10138225555419922
2024-07-02_810,False,,,,2024-07-02T16:25:39.020000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:25:39.020000,,,,,,0.6733701229095459
2024-07-02_811,False,,,,2024-07-02T16:26:18.600000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:26:18.600000,,,,,,0.16972152888774872
2024-07-02_812,False,,,,2024-07-02T16:27:17.270000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:27:17.270000,,,,,,0.11647684127092361
2024-07-02_813,False,,,,2024-07-02T16:28:08.150000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:28:08.150000,,,,,,0.5836182236671448
2024-07-02_814,False,,,,2024-07-02T16:29:21.090000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:29:21.090000,,,,,,0.1245226114988327
2024-07-02_815,False,,,,2024-07-02T16:29:22.110000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:29:22.110000,,,,,,0.10605821013450623
2024-07-02_816,False,,,,2024-07-02T16:29:23.110000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:29:23.110000,,,,,,0.3243423104286194
2024-07-02_817,False,,,,2024-07-02T16:32:35,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:32:35,,,,,,0.8704704642295837
2024-07-02_818,False,,,,2024-07-02T16:33:03.060000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:33:03.060000,,,,,,0.7054142951965332
2024-07-02_819,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:33:03.600000,,,,,,
2024-07-02_820,False,,,,2024-07-02T16:34:24.630000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:34:24.630000,,,,,,0.7974368333816528
2024-07-02_821,False,,,,,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:34:25.320000,,,,,,
2024-07-02_822,False,,,,2024-07-02T16:34:54.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:34:54.980000,,,,,,0.7872333526611328
2024-07-02_823,False,,,,2024-07-02T16:36:02.980000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:36:02.980000,,,,,,0.7162137627601624
2024-07-02_824,False,,,,2024-07-02T16:42:07.990000,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:42:07.990000,,,,,,0.2582554519176483
2024-07-02_825,False,,,,2024-07-02T16:42:09,AM,R50D6,,Detection,,,,True,,,2024-07-02,2024-07-02T16:42:09,,,,,,0.39667999744415283
