detected,mag,network,date,p_error,long,s_detected,mag_type,depth,s_confidence,time,provider,event_id,p_predicted,code,s_error,epi_distance,p_confidence,s_predicted,catalogued,lat,unique_id,p_detected,plot_path
True,,AM,2024-07-01,,,,,,,2024-07-01T11:04:36.630000,Detection,,,R50D6,,,0.39165976643562317,,False,,2024-07-01_276,2024-07-01T11:04:36.630000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:04:50.960000,Detection,,,R50D6,,,0.41006797552108765,,False,,2024-07-01_277,2024-07-01T11:04:50.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:05:24.070000,Detection,,,R50D6,,,0.27204498648643494,,False,,2024-07-01_278,2024-07-01T11:05:24.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:05:25.070000,Detection,,,R50D6,,,0.4059450030326843,,False,,2024-07-01_279,2024-07-01T11:05:25.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:05:48.280000,Detection,,,R50D6,,,0.33388417959213257,,False,,2024-07-01_280,2024-07-01T11:05:48.280000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:06:50.500000,Detection,,,R50D6,,,0.2572440207004547,,False,,2024-07-01_281,2024-07-01T11:06:50.500000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:07:36.010000,Detection,,,R50D6,,,0.5233412981033325,,False,,2024-07-01_282,2024-07-01T11:07:36.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:09:39,Detection,,,R50D6,,,0.7289478778839111,,False,,2024-07-01_283,2024-07-01T11:09:39,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:10:26.090000,Detection,,,R50D6,,,0.8325489163398743,,False,,2024-07-01_284,2024-07-01T11:10:26.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:11:51.080000,Detection,,,R50D6,,,0.8058274984359741,,False,,2024-07-01_285,2024-07-01T11:11:51.080000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:13:13.290000,Detection,,,R50D6,,,0.770677924156189,,False,,2024-07-01_286,2024-07-01T11:13:13.290000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:15:11,Detection,,,R50D6,,,0.7727032899856567,,False,,2024-07-01_287,2024-07-01T11:15:11,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:17:30.510000,Detection,,,R50D6,,,0.7175635695457458,,False,,2024-07-01_288,2024-07-01T11:17:30.510000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:18:03,Detection,,,R50D6,,,0.41872960329055786,,False,,2024-07-01_289,2024-07-01T11:18:03,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:19:21.090000,Detection,,,R50D6,,,0.7660998106002808,,False,,2024-07-01_290,2024-07-01T11:19:21.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:19:50.990000,Detection,,,R50D6,,,0.2887249290943146,,False,,2024-07-01_291,2024-07-01T11:19:50.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:20:25.880000,Detection,,,R50D6,,,0.5302771925926208,,False,,2024-07-01_292,2024-07-01T11:20:25.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:23:04.920000,Detection,,,R50D6,,,0.7280692458152771,,False,,2024-07-01_293,2024-07-01T11:23:04.920000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:32:39.040000,Detection,,,R50D6,,,0.37246230244636536,,False,,2024-07-01_294,2024-07-01T11:32:39.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:33:37.190000,Detection,,,R50D6,,,0.3741997182369232,,False,,2024-07-01_295,2024-07-01T11:33:37.190000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:36:15.410000,Detection,,,R50D6,,,0.42266616225242615,,False,,2024-07-01_296,2024-07-01T11:36:15.410000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:38:35.990000,Detection,,,R50D6,,,0.4456727206707001,,False,,2024-07-01_297,2024-07-01T11:38:35.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:39:50.730000,Detection,,,R50D6,,,0.49591466784477234,,False,,2024-07-01_298,2024-07-01T11:39:50.730000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:40:21.140000,Detection,,,R50D6,,,0.7572295069694519,,False,,2024-07-01_299,2024-07-01T11:40:21.140000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:45:08.030000,Detection,,,R50D6,,,0.6746599674224854,,False,,2024-07-01_300,2024-07-01T11:45:08.030000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:45:08.920000,Detection,,,R50D6,,,,,False,,2024-07-01_301,,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:45:51.070000,Detection,,,R50D6,,,0.5682917237281799,,False,,2024-07-01_302,2024-07-01T11:45:51.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:46:37.010000,Detection,,,R50D6,,,0.8801959753036499,,False,,2024-07-01_303,2024-07-01T11:46:37.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:47:36.530000,Detection,,,R50D6,,,0.4511001706123352,,False,,2024-07-01_304,2024-07-01T11:47:36.530000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:48:19.090000,Detection,,,R50D6,,,0.3089122474193573,,False,,2024-07-01_305,2024-07-01T11:48:19.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:49:40.880000,Detection,,,R50D6,,,0.6056020259857178,,False,,2024-07-01_306,2024-07-01T11:49:40.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:50:05,Detection,,,R50D6,,,0.35859590768814087,,False,,2024-07-01_307,2024-07-01T11:50:05,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:50:58.060000,Detection,,,R50D6,,,0.23152197897434235,,False,,2024-07-01_308,2024-07-01T11:50:58.060000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:51:51.510000,Detection,,,R50D6,,,0.25617802143096924,,False,,2024-07-01_309,2024-07-01T11:51:51.510000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:53:38.830000,Detection,,,R50D6,,,0.7263950109481812,,False,,2024-07-01_310,2024-07-01T11:53:38.830000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:54:09,Detection,,,R50D6,,,0.4633065462112427,,False,,2024-07-01_311,2024-07-01T11:54:09,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:54:23.110000,Detection,,,R50D6,,,0.46262994408607483,,False,,2024-07-01_312,2024-07-01T11:54:23.110000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:55:45.870000,Detection,,,R50D6,,,0.7936710715293884,,False,,2024-07-01_313,2024-07-01T11:55:45.870000,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:59:05,Detection,,,R50D6,,,0.6943503618240356,,False,,2024-07-01_314,2024-07-01T11:59:05,
True,,AM,2024-07-01,,,,,,,2024-07-01T11:59:38.960000,Detection,,,R50D6,,,0.6112971305847168,,False,,2024-07-01_315,2024-07-01T11:59:38.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:00:55.620000,Detection,,,R50D6,,,0.26682454347610474,,False,,2024-07-01_316,2024-07-01T12:00:55.620000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:01:20.190000,Detection,,,R50D6,,,0.3432294726371765,,False,,2024-07-01_317,2024-07-01T12:01:20.190000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:03:06.920000,Detection,,,R50D6,,,0.44705528020858765,,False,,2024-07-01_318,2024-07-01T12:03:06.920000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:04:09,Detection,,,R50D6,,,0.9060742855072021,,False,,2024-07-01_319,2024-07-01T12:04:09,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:06:39,Detection,,,R50D6,,,0.8073050379753113,,False,,2024-07-01_320,2024-07-01T12:06:39,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:14:09,Detection,,,R50D6,,,0.8961265087127686,,False,,2024-07-01_321,2024-07-01T12:14:09,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:21:40.970000,Detection,,,R50D6,,,0.26410579681396484,,False,,2024-07-01_322,2024-07-01T12:21:40.970000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:22:22.080000,Detection,,,R50D6,,,0.7966031432151794,,False,,2024-07-01_323,2024-07-01T12:22:22.080000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:24:23.090000,Detection,,,R50D6,,,0.3480892777442932,,False,,2024-07-01_324,2024-07-01T12:24:23.090000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:25:06.980000,Detection,,,R50D6,,,0.23069974780082703,,False,,2024-07-01_325,2024-07-01T12:25:06.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:25:27.960000,Detection,,,R50D6,,,0.24063098430633545,,False,,2024-07-01_326,2024-07-01T12:25:27.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:26:40.980000,Detection,,,R50D6,,,0.4857230484485626,,False,,2024-07-01_327,2024-07-01T12:26:40.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:28:08.070000,Detection,,,R50D6,,,0.8679236769676208,,False,,2024-07-01_328,2024-07-01T12:28:08.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:28:08.770000,Detection,,,R50D6,,,,,False,,2024-07-01_329,,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:29:05.880000,Detection,,,R50D6,,,0.4129958748817444,,False,,2024-07-01_330,2024-07-01T12:29:05.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:29:40.550000,Detection,,,R50D6,,,0.27920863032341003,,False,,2024-07-01_331,2024-07-01T12:29:40.550000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:30:26.200000,Detection,,,R50D6,,,0.48660793900489807,,False,,2024-07-01_332,2024-07-01T12:30:26.200000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:30:37.720000,Detection,,,R50D6,,,0.32270097732543945,,False,,2024-07-01_333,2024-07-01T12:30:37.720000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:32:08,Detection,,,R50D6,,,0.6462056040763855,,False,,2024-07-01_334,2024-07-01T12:32:08,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:39:09,Detection,,,R50D6,,,0.8045870661735535,,False,,2024-07-01_335,2024-07-01T12:39:09,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:39:36.990000,Detection,,,R50D6,,,0.27764183282852173,,False,,2024-07-01_336,2024-07-01T12:39:36.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:41:37.950000,Detection,,,R50D6,,,0.2349701225757599,,False,,2024-07-01_337,2024-07-01T12:41:37.950000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:48:03.150000,Detection,,,R50D6,,,0.5349574685096741,,False,,2024-07-01_338,2024-07-01T12:48:03.150000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:49:30.660000,Detection,,,R50D6,,,0.8338413238525391,,False,,2024-07-01_339,2024-07-01T12:49:30.660000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:49:31.290000,Detection,,,R50D6,,,,,False,,2024-07-01_340,,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:50:38,Detection,,,R50D6,,,0.6629598736763,,False,,2024-07-01_341,2024-07-01T12:50:38,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:51:47.860000,Detection,,,R50D6,,,0.23828445374965668,,False,,2024-07-01_342,2024-07-01T12:51:47.860000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:52:23,Detection,,,R50D6,,,0.2541967034339905,,False,,2024-07-01_343,2024-07-01T12:52:23,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:52:54.010000,Detection,,,R50D6,,,0.4756011962890625,,False,,2024-07-01_344,2024-07-01T12:52:54.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:53:39.010000,Detection,,,R50D6,,,0.8864433169364929,,False,,2024-07-01_345,2024-07-01T12:53:39.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:54:51.120000,Detection,,,R50D6,,,0.8402022123336792,,False,,2024-07-01_346,2024-07-01T12:54:51.120000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:56:54.870000,Detection,,,R50D6,,,0.2516917288303375,,False,,2024-07-01_347,2024-07-01T12:56:54.870000,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:58:39,Detection,,,R50D6,,,0.8251252770423889,,False,,2024-07-01_348,2024-07-01T12:58:39,
True,,AM,2024-07-01,,,,,,,2024-07-01T12:58:39.970000,Detection,,,R50D6,,,0.20256924629211426,,False,,2024-07-01_349,2024-07-01T12:58:39.970000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:00:07.670000,Detection,,,R50D6,,,0.5724678039550781,,False,,2024-07-01_350,2024-07-01T13:00:07.670000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:00:43.130000,Detection,,,R50D6,,,0.4652695059776306,,False,,2024-07-01_351,2024-07-01T13:00:43.130000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:01:24.140000,Detection,,,R50D6,,,0.7075677514076233,,False,,2024-07-01_352,2024-07-01T13:01:24.140000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:01:48.700000,Detection,,,R50D6,,,0.633109986782074,,False,,2024-07-01_353,2024-07-01T13:01:48.700000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:07:12.720000,Detection,,,R50D6,,,0.7392475605010986,,False,,2024-07-01_354,2024-07-01T13:07:12.720000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:10:20.020000,Detection,,,R50D6,,,0.5006851553916931,,False,,2024-07-01_355,2024-07-01T13:10:20.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:12:22.380000,Detection,,,R50D6,,,0.36329174041748047,,False,,2024-07-01_356,2024-07-01T13:12:22.380000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:12:52.030000,Detection,,,R50D6,,,0.48347771167755127,,False,,2024-07-01_357,2024-07-01T13:12:52.030000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:13:26.690000,Detection,,,R50D6,,,0.7826720476150513,,False,,2024-07-01_358,2024-07-01T13:13:26.690000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:14:06.010000,Detection,,,R50D6,,,0.8697338104248047,,False,,2024-07-01_359,2024-07-01T13:14:06.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:14:46.700000,Detection,,,R50D6,,,0.5211973786354065,,False,,2024-07-01_360,2024-07-01T13:14:46.700000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:16:10.960000,Detection,,,R50D6,,,0.5920084118843079,,False,,2024-07-01_361,2024-07-01T13:16:10.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:17:19.390000,Detection,,,R50D6,,,0.23090581595897675,,False,,2024-07-01_362,2024-07-01T13:17:19.390000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:18:10.060000,Detection,,,R50D6,,,0.4781845510005951,,False,,2024-07-01_363,2024-07-01T13:18:10.060000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:18:10.600000,Detection,,,R50D6,,,,,False,,2024-07-01_364,,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:20:52.250000,Detection,,,R50D6,,,0.4953433573246002,,False,,2024-07-01_365,2024-07-01T13:20:52.250000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:21:23.230000,Detection,,,R50D6,,,0.21652014553546906,,False,,2024-07-01_366,2024-07-01T13:21:23.230000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:23:50.940000,Detection,,,R50D6,,,0.8332412838935852,,False,,2024-07-01_367,2024-07-01T13:23:50.940000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:24:23.170000,Detection,,,R50D6,,,0.641340434551239,,False,,2024-07-01_368,2024-07-01T13:24:23.170000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:24:35.100000,Detection,,,R50D6,,,0.40157902240753174,,False,,2024-07-01_369,2024-07-01T13:24:35.100000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:29:35.940000,Detection,,,R50D6,,,0.34564682841300964,,False,,2024-07-01_370,2024-07-01T13:29:35.940000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:30:13.150000,Detection,,,R50D6,,,0.3815244138240814,,False,,2024-07-01_371,2024-07-01T13:30:13.150000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:30:18.260000,Detection,,,R50D6,,,0.21629060804843903,,False,,2024-07-01_372,2024-07-01T13:30:18.260000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:31:47.470000,Detection,,,R50D6,,,0.47336214780807495,,False,,2024-07-01_373,2024-07-01T13:31:47.470000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:32:36.010000,Detection,,,R50D6,,,0.7058830857276917,,False,,2024-07-01_374,2024-07-01T13:32:36.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:36:06,Detection,,,R50D6,,,0.4860256314277649,,False,,2024-07-01_375,2024-07-01T13:36:06,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:36:37.960000,Detection,,,R50D6,,,0.22391609847545624,,False,,2024-07-01_376,2024-07-01T13:36:37.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:36:39,Detection,,,R50D6,,,0.5493930578231812,,False,,2024-07-01_377,2024-07-01T13:36:39,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:39:05,Detection,,,R50D6,,,0.24536651372909546,,False,,2024-07-01_378,2024-07-01T13:39:05,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:39:06.010000,Detection,,,R50D6,,,0.34738755226135254,,False,,2024-07-01_379,2024-07-01T13:39:06.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:41:53.070000,Detection,,,R50D6,,,0.4158955514431,,False,,2024-07-01_380,2024-07-01T13:41:53.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:43:07,Detection,,,R50D6,,,0.48006340861320496,,False,,2024-07-01_381,2024-07-01T13:43:07,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:49:26.030000,Detection,,,R50D6,,,0.28616076707839966,,False,,2024-07-01_382,2024-07-01T13:49:26.030000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:50:55.980000,Detection,,,R50D6,,,0.5208300948143005,,False,,2024-07-01_383,2024-07-01T13:50:55.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:51:37.990000,Detection,,,R50D6,,,0.44576361775398254,,False,,2024-07-01_384,2024-07-01T13:51:37.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:51:38.990000,Detection,,,R50D6,,,0.3902532756328583,,False,,2024-07-01_385,2024-07-01T13:51:38.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:55:52.980000,Detection,,,R50D6,,,0.28720563650131226,,False,,2024-07-01_386,2024-07-01T13:55:52.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T13:59:07.010000,Detection,,,R50D6,,,0.6901705861091614,,False,,2024-07-01_387,2024-07-01T13:59:07.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:00:08.010000,Detection,,,R50D6,,,0.3287695050239563,,False,,2024-07-01_388,2024-07-01T14:00:08.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:01:34.600000,Detection,,,R50D6,,,0.4768158495426178,,False,,2024-07-01_389,2024-07-01T14:01:34.600000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:01:35,Detection,,,R50D6,,,0.3765081763267517,,False,,2024-07-01_390,2024-07-01T14:01:35,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:02:00.620000,Detection,,,R50D6,,,0.4490165412425995,,False,,2024-07-01_391,2024-07-01T14:02:00.620000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:03:54.420000,Detection,,,R50D6,,,0.30643022060394287,,False,,2024-07-01_392,2024-07-01T14:03:54.420000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:04:24.050000,Detection,,,R50D6,,,0.5605020523071289,,False,,2024-07-01_393,2024-07-01T14:04:24.050000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:11:07,Detection,,,R50D6,,,0.8194869160652161,,False,,2024-07-01_394,2024-07-01T14:11:07,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:11:53.980000,Detection,,,R50D6,,,0.3454582393169403,,False,,2024-07-01_395,2024-07-01T14:11:53.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:13:23.880000,Detection,,,R50D6,,,0.23337322473526,,False,,2024-07-01_396,2024-07-01T14:13:23.880000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:14:05,Detection,,,R50D6,,,0.43923598527908325,,False,,2024-07-01_397,2024-07-01T14:14:05,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:14:15.730000,Detection,,,R50D6,,,0.39119601249694824,,False,,2024-07-01_398,2024-07-01T14:14:15.730000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:14:51.960000,Detection,,,R50D6,,,0.5452231168746948,,False,,2024-07-01_399,2024-07-01T14:14:51.960000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:15:36.940000,Detection,,,R50D6,,,0.5046022534370422,,False,,2024-07-01_400,2024-07-01T14:15:36.940000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:16:55.310000,Detection,,,R50D6,,,0.5430735349655151,,False,,2024-07-01_401,2024-07-01T14:16:55.310000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:20:09.980000,Detection,,,R50D6,,,0.8526656031608582,,False,,2024-07-01_402,2024-07-01T14:20:09.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:20:38.990000,Detection,,,R50D6,,,0.2782217264175415,,False,,2024-07-01_403,2024-07-01T14:20:38.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:22:06,Detection,,,R50D6,,,0.8454930186271667,,False,,2024-07-01_404,2024-07-01T14:22:06,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:23:02.690000,Detection,,,R50D6,,,0.42035114765167236,,False,,2024-07-01_405,2024-07-01T14:23:02.690000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:27:06.950000,Detection,,,R50D6,,,0.2456922084093094,,False,,2024-07-01_406,2024-07-01T14:27:06.950000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:28:23.080000,Detection,,,R50D6,,,0.29964837431907654,,False,,2024-07-01_407,2024-07-01T14:28:23.080000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:31:19.500000,Detection,,,R50D6,,,0.355137437582016,,False,,2024-07-01_408,2024-07-01T14:31:19.500000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:33:08.690000,Detection,,,R50D6,,,0.5139003396034241,,False,,2024-07-01_409,2024-07-01T14:33:08.690000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:36:10.860000,Detection,,,R50D6,,,0.7571826577186584,,False,,2024-07-01_410,2024-07-01T14:36:10.860000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:39:26.020000,Detection,,,R50D6,,,0.4681470990180969,,False,,2024-07-01_411,2024-07-01T14:39:26.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:46:39.940000,Detection,,,R50D6,,,0.6158462166786194,,False,,2024-07-01_412,2024-07-01T14:46:39.940000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:46:40.660000,Detection,,,R50D6,,,,,False,,2024-07-01_413,,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:50:40.870000,Detection,,,R50D6,,,0.7378222942352295,,False,,2024-07-01_414,2024-07-01T14:50:40.870000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:50:41.350000,Detection,,,R50D6,,,,,False,,2024-07-01_415,,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:54:35.210000,Detection,,,R50D6,,,0.3829011023044586,,False,,2024-07-01_416,2024-07-01T14:54:35.210000,
True,,AM,2024-07-01,,,,,,,2024-07-01T14:56:08,Detection,,,R50D6,,,0.5898903608322144,,False,,2024-07-01_417,2024-07-01T14:56:08,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:03:37.980000,Detection,,,R50D6,,,0.4504779279232025,,False,,2024-07-01_418,2024-07-01T15:03:37.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:14:36.980000,Detection,,,R50D6,,,0.7228207588195801,,False,,2024-07-01_419,2024-07-01T15:14:36.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:15:42.990000,Detection,,,R50D6,,,0.6831822991371155,,False,,2024-07-01_420,2024-07-01T15:15:42.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:17:36.020000,Detection,,,R50D6,,,0.8256968259811401,,False,,2024-07-01_421,2024-07-01T15:17:36.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:18:19.070000,Detection,,,R50D6,,,0.20731720328330994,,False,,2024-07-01_422,2024-07-01T15:18:19.070000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:18:20.040000,Detection,,,R50D6,,,0.2474280297756195,,False,,2024-07-01_423,2024-07-01T15:18:20.040000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:21:52.020000,Detection,,,R50D6,,,0.7302027940750122,,False,,2024-07-01_424,2024-07-01T15:21:52.020000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:22:20.560000,Detection,,,R50D6,,,0.5028963088989258,,False,,2024-07-01_425,2024-07-01T15:22:20.560000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:23:09.010000,Detection,,,R50D6,,,0.7764164209365845,,False,,2024-07-01_426,2024-07-01T15:23:09.010000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:24:33.950000,Detection,,,R50D6,,,0.26092252135276794,,False,,2024-07-01_427,2024-07-01T15:24:33.950000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:25:06,Detection,,,R50D6,,,0.5365577340126038,,False,,2024-07-01_428,2024-07-01T15:25:06,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:29:03.990000,Detection,,,R50D6,,,0.42278698086738586,,False,,2024-07-01_429,2024-07-01T15:29:03.990000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:29:49.140000,Detection,,,R50D6,,,0.5503679513931274,,False,,2024-07-01_430,2024-07-01T15:29:49.140000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:30:27.910000,Detection,,,R50D6,,,0.4230480492115021,,False,,2024-07-01_431,2024-07-01T15:30:27.910000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:32:37,Detection,,,R50D6,,,0.6823486089706421,,False,,2024-07-01_432,2024-07-01T15:32:37,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:32:37.980000,Detection,,,R50D6,,,0.3378421366214752,,False,,2024-07-01_433,2024-07-01T15:32:37.980000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:36:46.290000,Detection,,,R50D6,,,0.5280795097351074,,False,,2024-07-01_434,2024-07-01T15:36:46.290000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:40:22.100000,Detection,,,R50D6,,,0.485777348279953,,False,,2024-07-01_435,2024-07-01T15:40:22.100000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:42:20.360000,Detection,,,R50D6,,,0.24384577572345734,,False,,2024-07-01_436,2024-07-01T15:42:20.360000,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:42:24.240000,Detection,,,R50D6,,,,,False,,2024-07-01_437,,
True,,AM,2024-07-01,,,,,,,2024-07-01T15:42:55.050000,Detection,,,R50D6,,,0.5522682070732117,,False,,2024-07-01_438,2024-07-01T15:42:55.050000,
